"code","iso","country","GIB.raw.1999","GIB.raw.2000","GIB.raw.2001","GIB.raw.2002","GIB.raw.2003","GIB.raw.2004","GIB.raw.2005","GIB.raw.2006","GIB.raw.2007","GIB.raw.2008","GIB.raw.2009","GIB.raw.2010","GIB.raw.2011","GIB.raw.2012","GIB.raw.2013","GIB.raw.2014","GIB.raw.2015","GIB.raw.2016","GIB.raw.2017","GIB.raw.2018","GIB.raw.2019","GIB.raw.2020","GIB.raw.2021","GIB.raw.2022"
76,"BRA","Brazil",-0.00400956243790962,-0.00451054094253256,-0.00275900460303891,0.000984742782497383,0.00420452815011796,0.00505390661388971,0.00361668181505492,-0.00121356099178827,-0.00709534227572328,-0.0121969329415146,-0.0162090060679791,-0.0193895308527422,-0.0214361566505612,-0.0207597427220299,-0.0174804317815889,-0.0114004130638674,-0.00436612222464616,0.00147131932637801,0.00578153862210695,0.0056805199455694,0.00382561836214079,0.00376036157763515,0.0023459202816134,-0.000601101454959063
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",-0.0176138639400696,-0.0201258442520452,-0.0126038071353369,-0.014808871527458,-0.0109122741239406,-0.0129866200920418,-0.015531800598772,-0.0085891526299603,0.00326703493139879,0.0214519444453407,0.0305715985480555,0.0330544732542934,0.0390873663780893,0.0325482970433728,0.0210076134983761,0.0117924292183633,-0.0099697769168654,-0.0178956934069021,-0.0153973304091878,-0.000810278350762972,0.00599553830444521,0.00970228570292009,0.0184188230360411,0.0239782886265352
100,"BGR","Bulgaria",-0.0225156688377824,-0.0224161144271068,-0.0222890500557561,-0.0254672881920188,-0.0232865326649521,-0.026954574443937,-0.0333570658376058,-0.0417095643915227,-0.0395531875569628,-0.0421152836323363,-0.0466239172699173,-0.0483079953490834,-0.0400414568211354,-0.0391575222222209,-0.0375600806398652,-0.0334056663561653,-0.027493869095619,-0.0256842689677715,-0.019681176094474,-0.0206262740002865,-0.0285697877899002,-0.0359206658964428,-0.0323459502160576,-0.028677432398507
854,"BFA","Burkina Faso",-0.0236074274029726,-0.0234658718789221,-0.02896669612114,-0.0305825440216668,-0.0250909402003433,-0.017544248184881,-0.0123462701459183,-0.0113100664243383,-0.00960184579555179,-0.0104078629632132,-0.0133472815054763,-0.0138044853944826,-0.0203807051088077,-0.0274518529166159,-0.0275174588137187,-0.0261530027079444,-0.0244792504215149,-0.0240898999197856,-0.0233523774393999,-0.0233008427388161,-0.0216754633012914,-0.0192379355647636,-0.0186891817962285,-0.0177712091482202
108,"BDI","Burundi",0.0398605832993806,0.0397531861710141,0.0335070812819107,0.0211813560922405,0.0117126908158975,0.00149130029963884,-0.00200773593057235,-0.000739082004142522,0.00311435581833774,0.0028970241137567,0.00144059683106579,0.00441962653423666,0.00695049515165058,0.0049807969895328,0.00769013616153957,0.00715782101058626,0.00977930462112697,0.0156148834593031,0.0247280922806463,0.0312241749655329,0.0306554573267175,0.0306043023606524,0.0298997777462611,0.0243877246965964
132,"CPV","Cabo Verde",-0.0691348656770601,-0.0705190067955681,-0.0628633312166349,-0.047499587724049,-0.0325637880648697,-0.0283168708889229,-0.0221287429536933,-0.0205507854219508,-0.0255650334095787,-0.0357787471141757,-0.0355646399201569,-0.0370814839108908,-0.0305178160790636,-0.028894358084158,-0.0255016447182691,-0.0227816268072376,-0.0184521095777308,-0.0134351688437213,-0.0160750849882187,-0.0239267788803895,-0.0267828975873964,-0.0154988872336843,-0.00126124177654974,-0.00341241669468595
116,"KHM","Cambodia",-9999,-9999,-9999,-0.02379006227993,-0.0511214939768624,-0.0604939228181413,-0.0632545295199789,-0.0639754565891749,-0.0632116890335195,-0.0592351990754488,-0.0495208326618163,-0.0442765423760124,-0.0396628525749262,-0.0377505790945886,-0.0355952394867937,-0.0366625055722396,-0.037582228477104,-0.0365300217608422,-0.0348754849824856,-0.0340235106606968,-0.0259269492864447,-0.0143101498312107,-0.00306586747503856,0.00191270558337453
120,"CMR","Cameroon",0.00563332784842774,0.000706828263806747,-0.00751532405010125,-0.018083459736086,-0.0231581816577673,-0.0312800632200495,-0.0344671194841115,-0.0370257853268269,-0.0387361650576101,-0.0389680271158785,-0.0371393791610656,-0.0320272449889707,-0.0302210355345391,-0.0306276305423533,-0.0271942996248724,-0.0268584670577594,-0.0209699305688259,-0.0189257469784169,-0.0191956822144868,-0.020308088766736,-0.0190660004117468,-0.0161214418067336,-0.0159968393749117,-0.0195296246266021
124,"CAN","Canada",-0.00775270410554629,-0.0116649589518655,-0.0156264001841356,-0.0176579470069035,-0.018706773851205,-0.0202130435047738,-0.0221311402139386,-0.0223696997431906,-0.0203787259502825,-0.0198549905759438,-0.0202662046624443,-0.0199553297939711,-0.0200165034459634,-0.019537017948918,-0.0176199340371919,-0.0165427431448721,-0.0159586896262693,-0.0172441982677405,-0.0160515963671902,-0.0157154004560713,-0.016245951081525,-0.0178006049069727,-0.0193721399964102,-0.0200479155997126
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
