"code","iso","country","PEP.raw.1999","PEP.raw.2000","PEP.raw.2001","PEP.raw.2002","PEP.raw.2003","PEP.raw.2004","PEP.raw.2005","PEP.raw.2006","PEP.raw.2007","PEP.raw.2008","PEP.raw.2009","PEP.raw.2010","PEP.raw.2011","PEP.raw.2012","PEP.raw.2013","PEP.raw.2014","PEP.raw.2015","PEP.raw.2016","PEP.raw.2017","PEP.raw.2018","PEP.raw.2019","PEP.raw.2020","PEP.raw.2021","PEP.raw.2022"
36,"AUS","Australia",0.0255993292178486,0.0291921128913258,0.0322953004262345,0.0341093520252001,0.0279988322180585,0.0282407636162451,0.0233486552349069,0.0239003530743016,0.0220209392759304,0.0187616730169894,0.0193773082568258,0.018815087049532,0.0280758160003363,0.0330338724101895,0.0248697655725557,0.0232702281497827,0.019405680241012,0.0159593610938195,0.016844467995118,0.0147167902739381,0.0124351953492852,0.00530451490577973,0.00634323550872345,0.0107465411293068
40,"AUT","Austria",0.0108724570578686,0.0107913929395597,0.0124611034981721,0.0127814149074864,0.0141342758356163,0.0138682306510458,0.0142637570176386,0.0144008934707644,0.0134621957177243,0.0127707132167245,0.0093061612297213,0.0083570351860351,0.00663783676355308,0.0047552838414862,0.00479701396858465,0.00385820438546473,0.00477889186345816,0.00585810913310866,0.00744455629375055,0.00824384638446177,0.00838401324274432,0.00730375951281643,0.00791730362766399,0.00665136799961981
31,"AZE","Azerbaijan",0.000917963513095894,0,0,6.73040910257891e-05,0.0015392366190215,0.00320834254652536,0.00445366137483665,0.00452891210560202,0.00471545379429504,0.00639524955534405,0.00550663877594577,0.00513589202330023,0.00522716302204164,0.00573149611137325,0.00537715158175948,0.00545928243429185,0.00616441252843065,0.00635062469764237,0.0063672140963385,0.00782276370919562,0.0085058993206033,0.00751689670983491,0.00756051355333344,0.00792111180433746
44,"BHS","Bahamas",0.00577101578447443,0.00654938429285923,0.00680061924767789,0.00748963171352919,0.00764771358298661,0.00784047593157652,0.00677407627453452,0.00576171575841633,0.00414611987055017,0.0071983001924936,0.00439495699743623,0.00799844177363091,0.00604511702769722,0.00619955255411255,0.0116217258117934,0.0113734326566637,0.00948413826587651,0.00657810088009078,0.00531403537368388,0.00614284920775017,0.00421538762493171,0.00424048370472089,0.00265016650411821,0.00162478493148863
48,"BHR","Bahrain",0.0378039822479326,0.0383800301218557,0.029707653410434,0.0245149189376181,0.0228671098369092,0.0224550794717231,0.0246749298486298,0.0255377752325897,0.0364308694636233,0.0486950373605509,0.0560526970242489,0.0628235113576508,0.0626359990158918,0.061656568038283,0.0665737265672397,0.065105374790421,0.0638440756199569,0.0566165105494581,0.0556847410094404,0.0464754527511271,0.0410704634387899,0.0459524786247998,0.0246490099819578,0.0252606947033641
50,"BGD","Bangladesh",0.00102623987174532,0.0010571204505511,0.00111468811730816,0.00115432484338324,0.00116817467655785,0.00118324234543266,0.00125061071176422,0.00132978467071184,0.00136127402648207,0.00141635344652722,0.00146891499048048,0.00154064171953482,0.00160526505099667,0.00166096730149767,0.00166251238601025,0.00168473194804999,0.00174746983431091,0.00176750362992302,0.0018110960788509,0.00189129164001097,0.00202385680181241,0.00202279221759009,0.00216238681796655,0.00218293034020896
52,"BRB","Barbados",0.00524167787964009,0.00664362496610841,0.00911700510716074,0.0100156513225523,0.0119631444095759,0.0113550026909572,0.010821589624719,0.00968200962679205,0.00862621610219935,0.0107689878153275,0.0117297628698595,0.0110761217942189,0.0111870865057886,0.0101116612372247,0.00893650637704815,0.00615166271283795,0.00490963164109796,0.00422837359029247,0.00206665187144256,0.00120083141299925,0.00221279641833363,0.00139901697453118,0.00303040838014441,0.00438325456167558
112,"BLR","Belarus",0.000550762810566699,0,0,0.00142091646366112,0.00508486984158134,0.00779863652075469,0.0094558692102078,0.0121412073362037,0.0135304408340015,0.0159645107040345,0.0163328194173275,0.0169249588300613,0.0209918346450099,0.0221511946659773,0.0224830593987758,0.0225842039199337,0.0208193860532791,0.0193505828791477,0.0176914528100667,0.0176493961468245,0.0152832716625157,0.0113658076260424,0.0113312902965815,0.0129003424059995
56,"BEL","Belgium",0.0162238180331593,0.0156062209283971,0.014855242550997,0.0131089565733,0.0123873535928539,0.0115828447714441,0.0101729749369373,0.00963062828386482,0.00851561291859835,0.00894799832518148,0.00848850805153602,0.0105291896274939,0.00958300780785923,0.00783302013976456,0.00842709692863467,0.0080558106268122,0.00861438212230595,0.00835446838783034,0.00808006066661786,0.00942235130675873,0.00924253573152547,0.00789063851442759,0.00840595551774544,0.00710993537698203
84,"BLZ","Belize",0.00152828797591045,0.00162431792902955,0.00217387580480421,0.00268225153858015,0.0033629475975632,0.00300425187668143,0.00303992970507692,0.00297464594688435,0.00327036249833677,0.00312170558486853,0.00347988169154568,0.0035939077658355,0.00420269672326321,0.00381476493694006,0.0044060074051604,0.00390636703424777,0.0043834301465994,0.00429105312700381,0.00430156032729013,0.00394841575479987,0.004414205056515,0.00405156430329823,0.00462751056791455,0.00456432142926637
204,"BEN","Benin",0.000652541854638244,0.000689439194467309,0.000634334625558356,0.000687162490557079,0.000685622829113212,0.000691510815851288,0.000718770390518787,0.000789638047632823,0.000891479201860503,0.000900521892328783,0.000953100007160135,0.00105415074564825,0.00103823275044761,0.00102579437888323,0.00104550522775426,0.00102824563203636,0.00107458338473741,0.00118650108621592,0.00131638260643734,0.00141631140269101,0.00151478784810586,0.00156610606917915,0.00163258971726313,0.00162187902144833
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
64,"BTN","Bhutan",0.00422788157177001,0.00425903373048842,0.00400269215313536,0.00379645369968122,0.00313880333298881,0.00226406966909613,0.00243013443019757,0.00239106352200643,0.00255385990053551,0.0025897586977711,0.00334825729865088,0.0040809565203467,0.00509939406694274,0.00580939433659754,0.00636269053382017,0.00658506424335034,0.00702162852645575,0.00766783253202879,0.00794542941695434,0.00824784667469531,0.00844539959549006,0.00742878732769389,0.00787059794254077,-9999
68,"BOL","Bolivia",0.00289629272679539,0.00257869136543338,0.00183703643814708,0.00212093250625366,0.00249907912459311,0.00349804881615528,0.00405489213228667,0.00456134422227659,0.00478850579793285,0.00502510326920174,0.00508216443885258,0.00576571168007385,0.00553604015952691,0.00594751550750682,0.00605554451610652,0.00615084759962737,0.00629507195310723,0.00671351892020899,0.00657715244325338,0.00602891293543965,0.0055545321397038,0.00556283703090292,0.00539165015045778,0.00560620011798692
70,"BIH","Bosnia and Herzegovina",-9999,-9999,-9999,-9999,0.025765660662095,0.0259244471982187,0.0238298688152124,0.0214116634229645,0.0199826670429135,0.020895418725221,0.0204365254331403,0.02153550907315,0.0235646834955937,0.0220443474339394,0.019645181031856,0.0162287938342599,0.0124330026657901,0.0127581778764847,0.0117481123432805,0.0114962218985638,0.0111467287797062,0.0107112515007889,0.0122612882304406,0.0131867920132551
72,"BWA","Botswana",0.00543101725853006,0.00562624837030226,0.00682401494602706,0.00726516171955082,0.00242734315781861,0.000273435074241742,0,0.000889765473419067,0.000157849077346051,0.00620761447499394,0.00250737167782562,0.010074112863786,0.0172338491537761,0.0150665276101066,0.0120012603380284,0.00772688962167294,0.00304539289198487,0,0,0,0,0,0.00324293279871836,0.00327122224325148
76,"BRA","Brazil",0.0064312618878294,0.00662181101219506,0.0068245004726643,0.0069753068615142,0.00710253703264336,0.00750323177879841,0.00766064127676806,0.00743923887284959,0.00746419620145485,0.00742131419814244,0.0067922443739935,0.00733249623419079,0.0074526350053198,0.00772254281623388,0.00812965511467424,0.00889100475478889,0.00891651208655607,0.00854968318201569,0.00833161066885781,0.00763139766141099,0.00662106114628914,0.00593769501419726,0.0062382387335868,0.00589181866588946
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",0.0140766374193747,0.0240835416262701,0.0274769938713907,0.0239395371204566,0.026239513048186,0.0267713664141906,0.0262297433059297,0.0304331997167268,0.0501527922040137,0.0717876714830057,0.0668793956139337,0.0674624389217058,0.076925232840998,0.0737981996933173,0.058534395991222,0.0504811603503254,0.0269438342913294,0.0174128234860073,0.0216023681952164,0.0302723329254257,0.0340677333984179,0.024140752789743,0.0304966813647975,0.0357333592966058
100,"BGR","Bulgaria",0.00580162815728398,0.00598496054624765,0.00785388723067428,0.00370456087632609,0.00695309234729554,0.00704512874056935,0.00839073035885733,0.0106393475193181,0.01467050867906,0.016729254026741,0.0126396401677922,0.0110201440599281,0.0131056942196532,0.0101029883909262,0.00683821126755017,0.00648102693413915,0.00774083540124534,0.0071996060708737,0.0110104727143382,0.011877636336963,0.00983188199516188,0.00615710265105528,0.00973296471879408,0.0127257438665519
854,"BFA","Burkina Faso",0.000721644736885575,0.000769987623112423,0.000746844714673569,0.00075617948253675,0.000954654832797028,0.00107507069791786,0.0011934702820739,0.00125184146666257,0.00132570221541615,0.00138087841354377,0.0013830558729678,0.00142110783522996,0.0013590162323891,0.00127650509860336,0.00131341436481783,0.00133535262206175,0.00140488494181402,0.00148073236927811,0.00154204775383276,0.00155849041431259,0.00158575718196777,0.0016088456696176,0.00164944823637432,0.00165640265829977
108,"BDI","Burundi",0.000142674455576331,0.000130926625422767,0.000148255137278054,0.000157377770414025,0.000167396987883416,0.000185523255470962,0.000206192401061587,0.000240681077879204,0.000280684262663447,0.000320742481572872,0.000331197983991068,0.000366748669465906,0.000410134201063493,0.000393398416975671,0.000447199963512198,0.000456487124223407,0.000450048852580986,0.000478160713322074,0.000543442889583327,0.000573004526378424,0.000537294138546598,0.000501917635589781,0.000492632042060591,0.000488244540749284
132,"CPV","Cabo Verde",0.00118088943813861,0.00131452179170769,0.0014008980437915,0.00162299241662977,0.00173321610970154,0.00182107685231922,0.00223097274094843,0.00242596941833197,0.00256379408367405,0.00242843685147943,0.00250170016505402,0.00257532216108076,0.00268767533526193,0.00225287846025347,0.00186865750390495,0.00145786810433573,0.00128096263609208,0.00132350690643758,0.00140501258826878,0.00191257979176193,0.00230608850315884,0.00266967038060065,0.00327963057360342,0.0034917243760029
116,"KHM","Cambodia",-9999,-9999,-9999,0.00182620595053145,0.00193641028733927,0.0017436924362019,0.0019577386811065,0.00222808891928002,0.00245429769392504,0.00262736589534785,0.00294724351669422,0.00306825534722458,0.00316509126976372,0.00300970163038185,0.00287782940784913,0.00266805508945092,0.00272865305765527,0.00294282273187949,0.00340738277286683,0.00374395174307901,0.00421679523226805,0.00444981712107036,0.00471587841625656,0.00470242681030335
120,"CMR","Cameroon",0.000893540865487972,0.00102717435740301,0.00100267844920997,0.000979517824066802,0.00103314943585414,0.000902916613689094,0.000873569815294355,0.000784891609125281,0.00077782959514355,0.000745182290955695,0.000767565974718689,0.00081432613814561,0.000790296030762992,0.000749464178969814,0.000790926667762974,0.000917320427062711,0.00118023508309306,0.00133354344717703,0.00133645503316733,0.00136689004351831,0.00142688455441529,0.00136223470645295,0.00126000074174512,0.00121424331703125
124,"CAN","Canada",0.0232264934174605,0.0243128816815054,0.0233292069376989,0.0222159530717377,0.0224812663236905,0.0220429533266806,0.0217982136184478,0.0218841265083351,0.0220182495356652,0.0205680362398914,0.0174286074645947,0.0154189540720669,0.0134971380810526,0.0117145479091617,0.0114257021933518,0.0126490259889691,0.0142843902300066,0.0160594666459571,0.01948444478325,0.022448897858441,0.0223399129892811,0.0187664404934173,0.0171348922990795,0.0158686325063797
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",0.00289860779710859,0.0034349244857027,0.00275506836508857,0.00189475750239767,0.00237421379585228,0.0017372256635556,0.00153469331277585,0.00154411742237664,0.00170250478793572,0.0023656125069695,0.00154721655750448,0.00213387458188416,0.00227616159967899,0.00125897229296108,0.00153559737205397,0.00125171317488843,0.00127066211847769,0.00165667271667377,0.00161072983145147,0.00207790665127225,0.00149291914369053,0.00162220651032667,0.00182859708140105,0.00158327287203251
148,"TCD","Chad",0.00219672917708119,0.002166444746064,0.00197959033679256,0.00200101026242327,0.00207460929260752,0.00220203367870333,0.00232191943426062,0.00246494925080689,0.0026274343223578,0.00271801663681486,0.00280157296451559,0.00307057340120816,0.00311072047185163,0.00318098712292452,0.00326595744658741,0.00344506846774497,0.00381591282568416,0.00419297792789396,0.00445950163542227,0.00479456524169364,0.00496556376735686,0.00526942402779184,0.00556853458457828,0.00553766338131572
152,"CHL","Chile",0.0107111864990797,0.0108095946079174,0.0096396202929559,0.00874563917320283,0.007591702526258,0.00694162097426983,0.00622556702543242,0.00612637818996514,0.00716718812281758,0.00785318538619396,0.00791241391015187,0.00831802642766971,0.00903738015861625,0.00942358590039133,0.00920080186024342,0.00842149357706074,0.00817633603515341,0.00807095928013476,0.00823191114307342,0.00839251816603039,0.00798192944694157,0.00641565159380312,0.00698365190857952,0.00676295253223424
156,"CHN","China",0.00689765163890578,0.00660572164883071,0.00630854086918152,0.00653325728922528,0.00794376877727483,0.0100720146362646,0.0129919206933748,0.0161936080330182,0.0188181058344454,0.0207079830046176,0.0218877602014685,0.0231621504466163,0.0244142208469683,0.0241777208899628,0.0235812232818329,0.0227976543043418,0.020961088811265,0.0189323371642956,0.0171836593687138,0.0159305080614809,0.0149471947009339,0.0147578914503406,0.0157860398728024,0.0161608123740045
170,"COL","Colombia",0.00324856522358012,0.00305297633160858,0.00282501124939357,0.00270190030319291,0.00277909401810578,0.0028690103830432,0.00307778048265229,0.00326506728890291,0.00360787747549451,0.00428232893239742,0.00463941088719112,0.00509583435360355,0.00516131338806378,0.00512197183976514,0.00549758468858029,0.00549664505917308,0.00508272936662589,0.00543969583653813,0.00506622604637945,0.00509451329121367,0.00537712795909331,0.00512280619383929,0.00526674586309085,0.00515301130234285
174,"COM","Comoros",0.000673571341849404,0.000670847688103569,0.000688995463592299,0.000703300991072764,0.000741977988918666,0.000772724075145744,0.000788978707292438,0.00086855859906148,0.000730192958118175,0.00072923393654797,0.000771980081814804,0.00084936773114034,0.000864153951173681,0.000905836884776502,0.00100268449978554,0.00103273089681511,0.00109032616814887,0.00122718554636735,0.00127139413654976,0.00130592314409754,0.00135701243368027,0.00131850996299535,0.00129412694729372,0.00133447698788111
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
188,"CRI","Costa Rica",0.0030646257823322,0.00266685184779258,0.00241618214578789,0.00248546039878933,0.00264449578622335,0.0030492749450569,0.00296167537692301,0.00299285428185521,0.00352117720313423,0.00395844350183524,0.00401372510555863,0.00387532565916774,0.0036852588187609,0.00343020486007462,0.00344469894981397,0.00341339223334479,0.00305563048160617,0.00304247574539349,0.00341432539785339,0.00411388803976123,0.00486452547270062,0.00439363376112098,0.00478385944131873,0.00500528376783649
384,"CIV","Cote d'Ivoire",0.00074999149842884,0.000775485832297296,0.000822384989323176,0.000819969169871872,0.000691582117095447,0.000637905625416588,0.000711220769193936,0.000726517042023396,0.000742591614866198,0.000708790142288092,0.000567410459162791,0.000522432155160713,0.00057667127818924,0.000740181957713873,0.000845176852756007,0.000896333953046194,0.000995589425369626,0.00125080280774898,0.00132336574274824,0.001355640234929,0.00130888196821332,0.0012307582605227,0.0011439601670646,0.00116735894260293
191,"HRV","Croatia",-9999,-9999,-9999,-9999,-9999,0.0159043079045877,0.0160956931266109,0.0162903613411448,0.0181099634634889,0.0176542769686306,0.014557233086472,0.0115384813515759,0.00902851369581922,0.00654130143522982,0.00569569445328083,0.00664264178122728,0.00820954444885487,0.00605629188734951,0.00642511776368672,0.00514121076266876,0.00513531301688827,0.00522802443283694,0.0057102192618421,0.00580592926955546
192,"CUB","Cuba",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
531,"CUW","Curacao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
196,"CYP","Cyprus",0.00970478778015721,0.0098300158473188,0.00912987270216872,0.0089270167011384,0.00982746952055576,0.0101129309745137,0.00947621538114177,0.00984434312117827,0.0100604026157384,0.0106953024462482,0.00990529049190263,0.00947727575913255,0.00840174743987476,0.00657175920044251,0.00517927246904755,0.00505360061084923,0.00477019373391035,0.00486928358672447,0.00540763049299518,0.00566057939409537,0.0059799386863306,0.00531462214956315,0.00561922699441669,0.00628740493595482
203,"CZE","Czech Republic",0,0.00540960704007909,0.00889112373647317,0.00974131827198747,0.0117264835121281,0.0112612704057891,0.0117757432362808,0.0130897378284744,0.0147409188192235,0.0138882649016944,0.011036289769021,0.0105826467224555,0.00952871367149452,0.00757689016254207,0.00633829316340323,0.00421380013898329,0.0041760478378,0.00541475115919238,0.00701455674462904,0.00789106371907829,0.00749431979658383,0.00583362688609816,0.00632365109473631,0.00674567280379954
180,"COD","Dem. Rep. Congo",0.000151171654694126,0.000154963974475547,0.000164536834039588,0.000188532845391322,0.000250614726144886,0.000341123222379217,0.000425306561977558,0.000468103275249916,0.000456693572987083,0.000468944644321011,0.000429168135535102,0.000400813311230249,0.000344705562880613,0.000381588644621994,0.000447809516119965,0.000514711888818879,0.000555774964600665,0.000584005756227541,0.000611588451963252,0.000595106052536805,0.000575273658966546,0.000552636609869413,0.000507984294057786,0.000515505122811469
208,"DNK","Denmark",0.0147330612254134,0.0100106223581843,0.00923131221443442,0.00636284681084951,0.00616599214798264,0.00420310112896525,0.00122510874028429,0.00663185751921517,0.00698420915639405,0.00693936591448906,0.00541379380161229,0.00465639889777508,0.00245934544428772,0,0.000607415678671996,0,0,0,0,0.000351072720998341,0.000263862139718229,9.65734922253543e-06,0.000930612857529383,0.00099306101941027
262,"DJI","Djibouti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00154622977625783
212,"DMA","Dominica",0.00437886511398723,0.00503638436027458,0.00522167531504455,0.00445408409849844,0.00476995716219457,0.00573688500194688,0.00624733569491619,0.00644572960284958,0.00792257431079982,0.00696715143964623,0.00629261132718096,0.00622873801310801,0.00541700107023012,0.00444730246098996,0.00376312210600893,0.00374459422327418,0.00356950217065419,0.00339364529863269,0.00337197474234027,0.0034386208738592,0.0034847782338874,0.00322614143821039,0.00315646838688798,0.00297874391412337
214,"DOM","Dominican Republic",0.00504272233383496,0.00496287929764083,0.00481268546265332,0.00489437191055842,0.00460707656656564,0.00359710567635159,0.00311029695100137,0.00307190781080115,0.00331504652704821,0.00347256312211013,0.00340564706622275,0.0035753553344857,0.00377297047215285,0.00415517607403676,0.00435357377948065,0.00426881514885535,0.0043717008047674,0.00459045262944132,0.00474157260473694,0.00502620330894451,0.00514715015387939,0.00481753568891191,0.00473177528766218,0.00461658559823726
218,"ECU","Ecuador",0.00356987754788607,0.00277761980267137,0.0025659792324047,0.0026742497820191,0.00324049135935486,0.00323748833326858,0.0037731982391514,0.00427692791176506,0.00481126661573175,0.0047058561726049,0.00502033475296477,0.00508809697444752,0.00535068046769355,0.00511669744060419,0.00522201100015815,0.00565228616037743,0.00535655008820101,0.00490359774930043,0.00459744987713048,0.00411053366823427,0.00361836922720711,0.00288232915509652,0.00350207625510897,0.00363121487318185
818,"EGY","Egypt",0.00249470776458256,0.00278439491445046,0.00268632654095163,0.00264460212714225,0.00297047206142235,0.00298330722363734,0.00330470795112379,0.00351256544738779,0.00371107734580614,0.00395645761327336,0.00410228660435132,0.00415469769139399,0.00413271166538584,0.00376061147998379,0.00345044759412565,0.0032548283576257,0.00299083653589044,0.00310167769275241,0.0034169764017343,0.00352571011499733,0.00342499527250005,0.00319942861183376,0.00333667814648646,0.00355779603422403
222,"SLV","El Salvador",0.00345372954917095,0.00298307301147274,0.00288971454538459,0.00277228521863285,0.00270466160349741,0.002677903498473,0.00268290761273521,0.00275310021612924,0.00296479752349988,0.00284443296523177,0.00265353658662536,0.00227871726848019,0.00198374949299408,0.0018551404421882,0.00147263056571774,0.00130241650363534,0.00139001773850664,0.00147467195825741,0.00140782610300457,0.00185494915622262,0.00221892189683044,0.00200701146365523,0.00232119983718828,0.0025932264310954
226,"GNQ","Equatorial Guinea",0.0170571160637076,0.0183320656246088,0.020152560118389,0.0199785304844934,0.0208563587386352,0.0199250484818318,0.0209969260813202,0.0212889459077922,0.019761580771107,0.0194409036175331,0.0160139304787315,0.0139173369605756,0.0127243421217163,0.0103784607782488,0.00814473006780532,0.00617152435818469,0.00323172320865085,0.00189958487022611,0.00174768714207514,0.00345231507640563,0.00390332790908708,0.0042997419107282,0.00380784808070394,0.00387673415241328
232,"ERI","Eritrea",-9999,-9999,0.00166919160036086,0.00166240170292269,0.00157603212105837,0.00145662101173525,0.00132389232639584,0.00113662579679249,0.001264074792168,0.00120503520573239,0.00124255167831071,0.00126031256530797,0.00133522586370992,0.00135168128612518,0.0014236405169254,0.00150187952562592,0.00159742031475582,0.00157920943645642,0.00162225995251231,0.00162012027344192,0.00159099558685476,-9999,-9999,-9999
233,"EST","Estonia",-9999,-9999,-9999,-9999,-9999,0.015452379664864,0.0180146676845684,0.0209149247448937,0.0295007695753236,0.0305255470652857,0.0240733907343791,0.0279158539010869,0.0296733748414898,0.0278561370343413,0.0337094018431405,0.0353637497564355,0.0326409496911561,0.03039033544607,0.0314970306555068,0.033518002826306,0.0175417986133147,0.00681904572557599,0.00190111999614646,0.000219291446621366
748,"SWZ","Eswatini",0.00245080435664568,0.00244469534617748,0.00218415399932401,0.00214293079332312,0.00165059022600435,0.00164263226163836,0.00167972917406222,0.00129176471635059,0.00147806683290554,0.00146344367791621,0.00155457878910364,0.00143294666747151,0.00122050342451389,0.00140598516710112,0.00195156758016392,0.00133600350339671,0.00125963395187458,0.00148860390011218,0.00135581181439944,0.00145858496512376,0.00132085510986993,0.000753222601522517,0.000558131344530648,0.00069920186921059
231,"ETH","Ethiopia",0.000594009990255065,0.000596764645899095,0.000653617045132488,0.00080347899515301,0.000805503096193617,0.000825903216606163,0.00084271417132664,0.000897732958575339,0.00102000309206647,0.00114279645611251,0.00123929361811554,0.00128686319621216,0.00126911384935412,0.00133603596667773,0.00135057333124042,0.00138065190781234,0.00136706349851985,0.00137656100742741,0.0014180800716846,0.00144031295485564,0.00154277773944904,0.0016379548653642,0.00166628158137527,0.00164232197586767
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.00291503556882621,0.00293657962882309,0.00314578886710778,0.00271647529773531,0.00279966878017462,0.00361081637284325,0.00340800496469705,0.00373743359526608,0.00367907680297483,0.00294732586712291,0.00209097965749285,0.00236733801249101,0.00223296334854859,0.00186920433850447,0.00233457046414035,0.00246503112268831,0.00372111574298941,0.00424655201092331,0.00490861374272587,0.00521527841868373,0.00556813307794212,0.00590576608750554,0.00608630773976395,0.00539895650633596
246,"FIN","Finland",0.0189470834625575,0.0169928464171736,0.0185470757293991,0.0185687947204541,0.0221472257055343,0.026147722157403,0.0207084732591975,0.0265449741468932,0.025981556194953,0.0218182411842912,0.0166612717992715,0.0163486379011671,0.0120224846137553,0.00751976577379481,0.00722431587812964,0.00941774276877928,0.0041702450589637,0.00616452683257067,0.00459243637301046,0.00442369343225507,0.00180123379451125,0.00121821502095752,0.00100626155700561,0.000289056588142332
250,"FRA","France",0.00712005368651986,0.00686026855993751,0.00790455014276178,0.00804888199872101,0.00824284181414398,0.00780205454459651,0.00764225245534614,0.00778428729639988,0.00750650947603892,0.00752690965997863,0.00668374297717197,0.00620268263050726,0.0053159904645961,0.00480200707767767,0.00451428417303595,0.00351526333025101,0.00363473878398023,0.0037180073425779,0.0040587056953084,0.0040040310494082,0.00383543988788045,0.00216429174386102,0.00227158973111535,0.00215448790453797
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",0.0129451457831444,0.0133851082298554,0.0132886688615043,0.0123367855636109,0.0130719843774395,0.0107869060880397,0.00848348050421112,0.00541889494642516,0.000741831220406313,2.31442521088109e-05,0,0,0,0,0.0008237076272603,0.00324774192577387,0.00581318759112206,0.00692880642612627,0.00588593182427339,0.00498386016296802,0.00549073302711873,0.0055095301040631,0.00486569142067671,0.00460218095341636
270,"GMB","Gambia",0.000435325063159585,0.000472763939205718,0.0004557999872907,0.000429632329143706,0.000453554962977924,0.000514430951938534,0.000567090698358506,0.000650639385333612,0.000668941801165802,0.000761330797360591,0.000970908029401833,0.00115943199091502,0.00104128277070563,0.000988084464311549,0.000940714968709234,0.000951020186474511,0.000988099921392573,0.000895682552636305,0.000808564498875242,0.000707994090441522,0.000816528759873527,0.000942527337394151,0.000937441490912232,0.000937144642339386
268,"GEO","Georgia",0,0,0,0,0.00267966200139995,0.00409490712428237,0.00384340806216115,0.00492530858338854,0.00600212142774883,0.00584788826836131,0.0064213708545303,0.00653142343492045,0.00719576376362393,0.00755688098985657,0.00731291254158459,0.00776464378506615,0.00825808851809724,0.0090009905636984,0.00948050820737714,0.00770292185922854,0.00674482640125661,0.00516804850913578,0.00438244154149599,0.00402597084497723
276,"DEU","Germany",0.00579392400069471,0.00795679066150372,0.00946689515068634,0.00902601765873571,0.00848496691098184,0.00806281111154124,0.00741721854905421,0.00864766914982065,0.00836502531674579,0.00819773041343384,0.00554411312885953,0.00615720385277391,0.00598966362500628,0.00643685197518123,0.00757686003664586,0.00744169271949344,0.00790860820035811,0.00899604133203058,0.00950174759885863,0.00929086881864326,0.00651995277076005,0.0034232602991896,0.00258927915860825,0.00183491506795076
288,"GHA","Ghana",0.000675701621496983,0.00071129153764641,0.000693158529288771,0.000665970892720754,0.000660956507265034,0.000599438178507706,0.000614806470694796,0.000720563646341885,0.000773128295521413,0.000876896539437653,0.000799803971679488,0.000894123609239319,0.00111100483076627,0.00127513662070293,0.00142841961193948,0.00149166939539813,0.00161651043429868,0.0017022049742781,0.001707813680304,0.00185135928247522,0.00185296834566202,0.00226224067365969,0.00302677033870769,0.00291067196193299
300,"GRC","Greece",0.0163292938821689,0.0179280436126973,0.0187929875363819,0.0193746093645506,0.0195912224253859,0.0199032930738853,0.0199349743431581,0.0187679601827214,0.018047739808729,0.0171388984395039,0.0145490928052267,0.0116502734718352,0.0105453174095913,0.010175703882109,0.00886897545540836,0.00850706411164292,0.00919903153506161,0.00897290225700004,0.00885452109382154,0.00765200751859693,0.0047130581546659,0.00299722032918581,0,0.00135540646542974
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
