"code","iso","country","NDA.raw.1999","NDA.raw.2000","NDA.raw.2001","NDA.raw.2002","NDA.raw.2003","NDA.raw.2004","NDA.raw.2005","NDA.raw.2006","NDA.raw.2007","NDA.raw.2008","NDA.raw.2009","NDA.raw.2010","NDA.raw.2011","NDA.raw.2012","NDA.raw.2013","NDA.raw.2014","NDA.raw.2015","NDA.raw.2016","NDA.raw.2017","NDA.raw.2018","NDA.raw.2019","NDA.raw.2020","NDA.raw.2021","NDA.raw.2022"
108,"BDI","Burundi",-0.00177891466876524,-0.00090996414921297,0.00323451047656853,0.00689420557645071,0.00967179674364904,0.0101959003135639,0.0129511023271438,0.0162109538900503,0.0195261739707338,0.0216357489196692,0.0215350685071185,0.0253420259220112,0.0320209721212437,0.0333367025745932,0.0376294449565604,0.0396254259900009,0.0381704056866268,0.0395723695781063,0.0432936539534787,0.0451558667168088,0.0399886403424234,0.0330140973824744,0.028517910799938,0.0245277692217412
132,"CPV","Cabo Verde",0.0256380219066166,0.0206110923227794,0.0125887874804023,0.0148238663613778,0.0159795658468467,0.0118383297516567,0.0145800388224322,0.00328501705968787,-0.00537302627964295,-0.00690035005081239,0.00351545175058887,0.0150482862888972,0.0217578389711113,0.0267925598863092,0.028590245059902,0.0319885611103854,0.0329590482149735,0.0307788833865961,0.0168011598346127,0.00131198467500337,-0.00974119737894417,-0.0121477473973176,-0.0162410131876973,-0.0123334360277705
116,"KHM","Cambodia",-9999,-9999,-9999,0.00934575597353193,0.00782321493649274,0.00520828194266421,0.00441895457096586,0.0112028981473151,0.0174581865765699,0.0206698572414339,0.0316751491539178,0.0338228874427513,0.0323688854901241,0.027705742639774,0.0229196595706422,0.0178783415228898,0.0129631969445412,0.00833124056039924,0.0106559428407276,0.0110454017241355,0.0132177423746704,0.0129070762098169,0.0144817074781558,0.0139995885558319
120,"CMR","Cameroon",0.0223542805462151,0.0323135688513845,0.0347119627608024,0.0336032300365174,0.0357602993104293,0.0283968974876923,0.025004838483998,0.0159011451093565,0.00527250064521168,-0.00210837547219756,-0.0161107050559845,-0.0139659020565598,-0.0179454237971285,-0.0235353198283406,-0.0114922616861761,-0.0124038789901191,-0.00070664344178677,0.00470499870905838,0.00735417263734606,0.00799927048771787,0.00659010691353346,0.00859111394907242,0.00966024287598621,0.00827070223509274
124,"CAN","Canada",0.0017004117363173,-0.00823932819046053,-0.0258778066580088,-0.0421019546106394,-0.0482139906520806,-0.0381991054811925,-0.0266156761014193,-0.0179578066405575,-0.0048669215158202,0.000933248927778463,-0.00386611278129709,-0.0119320574167338,-0.0246392144370944,-0.0322469137851334,-0.0265240856936948,-0.0186051808792186,-0.00863644573222267,-0.00383846200975457,2.24324084669991e-05,0.0072692604526734,0.00886691055616717,0.00996094408406756,0.00653130463957163,0.00517007904218958
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",0.0259407664034852,0.0319136829256566,0.0234829076113781,0.00637680893490655,0.00723920378662335,-0.00304167991984508,-0.0150699989952075,-0.0140764282508244,-0.00994132311169878,0.00507424055531325,-0.00686762879242972,0.00355367281219987,0.00432430853270138,-0.0209770414268455,-0.0111439863721881,-0.0163761180915321,-0.0155858063656425,-0.00871821075731407,-0.00615698454736229,0.00388015902706851,-0.00736702342086349,-0.0076568301272192,0.000572068697864081,-0.00726486957706551
148,"TCD","Chad",0.0590717198395414,0.0351803787036344,0.0307901131697732,0.0182338657709218,0.00369541429722342,-0.0124605461438103,-0.0350752983694143,-0.0420422854695226,-0.0427716168346624,-0.0389197816555935,-0.0424882533810582,-0.040453812750143,-0.0175235963781367,-0.00223531085750728,0.00522202986314335,0.0127490136708839,0.023641275966461,0.0343779364370262,0.0432654360707008,0.0503313204045437,0.0514766163781697,0.052195151003509,0.0529308239373252,0.0497526324943245
152,"CHL","Chile",0.0230490937655945,0.020588171334462,0.0168252634481285,0.0142664137369903,0.0113876363264933,0.0122383208196466,0.0131505528561524,0.0141282745983284,0.0177708388753384,0.0145233523136996,0.0113885114682166,0.00625748903344636,-0.00175298383640346,-0.0081151513524304,-0.0157694208480025,-0.0161621186635579,-0.015937364659099,-0.0116346775194094,-0.00130690996524946,-0.000485033960079331,0.00581313817061058,0.00531980869916127,0.00179390435935778,-2.36524567743627e-05
156,"CHN","China",0.047250718490832,0.0475300620096804,0.046090072938773,0.0453853388652905,0.0398914069029965,0.0348823036236929,0.0365165225363728,0.0412600717114073,0.0398262574011998,0.0382998317293095,0.03703144563064,0.0327948727977756,0.0303508511130011,0.0319836077868623,0.0305185368662364,0.027993274586851,0.024976554760058,0.0217119839005369,0.0173033757396901,0.012586396600698,0.00659950511131413,0.0009596107293246,0.000235015879375133,0.0046713218551282
170,"COL","Colombia",0.0129789417262933,0.0121813866929534,0.011307198518768,0.0104578692345925,0.0113055603636341,0.0124795163795437,0.0156076993020027,0.0181084437115839,0.0181028120974176,0.0172117690704421,0.0174948725867179,0.0163943073921873,0.0163491484099538,0.0117156655159234,0.0112788082710356,0.0066546244411978,0.0104297266998414,0.0144784796987212,0.0140301893378876,0.0150235678424822,0.0183699035687155,0.0215661932242384,0.0272767024387881,0.0253597103098937
174,"COM","Comoros",0.0233300518005271,0.0247977077151909,0.0255596056792291,0.0255300388775217,0.0206743645132608,0.0157687656159946,0.0133010351918177,0.0110579684550198,0.00732630347059615,0.0072684345304852,0.0104126350137348,0.0113443939442017,0.0135641188292346,0.0169456130162891,0.0164886911575592,0.0148214573507057,0.0149683569878145,0.0162424601427238,0.0164828408236273,0.0169970730237534,0.0164803556332722,0.0153151190085992,0.0144187198106787,0.0141037771807289
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
