"code","iso","country","GPB.raw.1969","GPB.raw.1970","GPB.raw.1971","GPB.raw.1972","GPB.raw.1973","GPB.raw.1974","GPB.raw.1975","GPB.raw.1976","GPB.raw.1977","GPB.raw.1978","GPB.raw.1979","GPB.raw.1980","GPB.raw.1981","GPB.raw.1982","GPB.raw.1983","GPB.raw.1984","GPB.raw.1985","GPB.raw.1986","GPB.raw.1987","GPB.raw.1988","GPB.raw.1989","GPB.raw.1990","GPB.raw.1991","GPB.raw.1992","GPB.raw.1993","GPB.raw.1994","GPB.raw.1995","GPB.raw.1996","GPB.raw.1997","GPB.raw.1998","GPB.raw.1999","GPB.raw.2000","GPB.raw.2001","GPB.raw.2002","GPB.raw.2003","GPB.raw.2004","GPB.raw.2005","GPB.raw.2006","GPB.raw.2007","GPB.raw.2008","GPB.raw.2009","GPB.raw.2010","GPB.raw.2011","GPB.raw.2012","GPB.raw.2013","GPB.raw.2014","GPB.raw.2015","GPB.raw.2016","GPB.raw.2017","GPB.raw.2018","GPB.raw.2019","GPB.raw.2020","GPB.raw.2021","GPB.raw.2022"
262,"DJI","Djibouti",0.00992249036503412,0.00640604320049754,0.00486441876179056,0.00216903397461943,-0.00266658881197557,-0.00612386623250516,-0.00531390091944872,-0.00404712364213988,-0.0122945304726031,-0.0163708514788602,-0.0188720550607514,-0.0157779584876271,-0.016215013449127,-0.0121272660091596,-0.00994988632084937,-0.00745129902549435,-0.00529484766478872,-0.00615983237779705,-0.0080897058358721,-0.0150308707298623,-0.0116713074873138,-0.0159662886252946,-0.0275099583079359,-0.0330558901065077,-0.0327922683682174,-0.031375470986274,-0.0251926071901315,-0.017753862090613,-0.00898391963165857,-0.00115597235938125,0.00788967166679955,0.00691525340383281,0.000145057778339508,-0.00537750656380309,-0.00781053708586887,-0.0114322457461338,-0.0119040748269859,-0.0122942747384231,-0.0109621404593135,-0.00730611258597147,-0.00635743982703052,-0.00533094477064067,-0.00717862937823455,-0.00825344415076745,-0.00665801654321208,-0.0107829830107243,-0.0129747253955176,-0.0155817111023091,-0.0155901612445594,-0.0127798179442655,-0.0128106516127245,-0.0127432420212464,-0.0113222207991366,-0.00907105771740824
212,"DMA","Dominica",0.00847136638514279,0.0120433795435309,0.0167328369730697,0.018230572005355,0.0218141624758326,0.0264601911505788,0.0274621233768682,0.031642622290879,0.0388087668966586,0.0406674606589061,0.0362521978599737,0.0392384048879912,0.040751550170224,0.0425353697006838,0.0386604432682989,0.038218136501448,0.0378689892950173,0.0436161973480396,0.0474774963011293,0.0491465573193792,0.0533682036339427,0.0574471895018052,0.0572844026198156,0.0550298693090994,0.0478746812322091,0.0419674243453201,0.0382204679306679,0.0288053665838426,0.0224652573712516,0.0161960924993558,0.0156606524043539,0.0225722861030579,0.0295804840084783,0.0278801280100507,0.0297785782800766,0.038673999351583,0.0479697113581148,0.0466700672634217,0.0523731083707144,0.0491355224347403,0.0459748981603256,0.0430810414305429,0.0353418924630857,0.0227263848434696,0.0105324677500378,0.0058967014748319,0.00449915092512376,-0.00202636123313726,-0.00516357015760627,-0.00736064857514707,-0.00168404372167841,-0.00241020337285958,-0.00813251019980832,-0.0101524793910649
214,"DOM","Dominican Republic",0.0027289258145915,0.00385910493358388,0.011545415116607,0.0237831003456956,0.0367835541143617,0.0527778233649177,0.060095759755705,0.0615933213834421,0.0505670901590047,0.0377198375832191,0.0280317014515812,0.0132636787311176,-0.00269770664406321,-0.0118084159741294,-0.00905154239810901,-0.005101151002744,-0.00341276861689133,0.00143873344056877,0.0064638245769808,0.00603202854791562,0.0122599821041824,0.00959833089539353,0.00486196698727737,0.000949988230112719,0.00510950835275503,0.0064167041580967,0.011224432026818,0.0180366382022867,0.0283882352012979,0.0352626843335839,0.0391813451458913,0.0353157882339761,0.0307669865550848,0.0273904939061391,0.0219973445475246,0.00753690164512522,0.000498090191150213,-0.00141837979595361,0.000413426687337903,0.00263416773368386,0.00126644519875452,0.00180685788189816,0.00309882702502784,0.00737089998164864,0.0110313842509506,0.00780666463218815,0.00614497770073674,0.00694865181210624,0.00836857936935642,0.012063602617963,0.0161911878839345,0.0131180472736263,0.0105135621641947,0.00628880058797643
218,"ECU","Ecuador",0.0208008650202411,0.0269842017161488,0.0221284752490716,0.0227595377524641,0.0312828762968447,0.0365004528476247,0.0403311485466147,0.0455987605862811,0.0444743566310213,0.0481559244162435,0.0510169371004916,0.0525619830744155,0.0500250896048018,0.0505981638189295,0.05337526578139,0.0544812462974489,0.0489103965654918,0.0353650616075321,0.0128978279456691,0.00236405276772023,-0.00255770791721732,-0.0126576606110356,-0.0177048070834036,-0.00925573304072136,0.00145333908915335,0.00321756565449549,0.0149066374126909,0.0202466801067211,0.0117854670609672,0.0104506098845343,0.00953042277260674,-0.00234580548927532,-0.0107161617297795,-0.009675916494157,-0.00284078197885984,-0.0070946758969197,0.000246116215720571,0.00903097509258544,0.0134360722665845,0.0141619190183173,0.0151093573961845,0.0118060428444424,0.0123090264439207,0.00955701987057767,0.00887047342207414,0.0119427587183678,0.010468285981762,0.00463779796564978,0.00103723614865991,-0.00933785698665235,-0.0147321426372584,-0.0234483266474709,-0.023446754530451,-0.0222249176821583
818,"EGY","Egypt",0.0123359404347887,-0.00105083150657037,-0.0122723054611608,-0.020336476940629,-0.0268730196158748,-0.023385439797188,-0.0108511795499663,0.00322184383563218,0.010024475441069,0.0231512260717706,0.0301487267485401,0.0344835975189719,0.039112121740112,0.0436160987030829,0.0389006807270853,0.0342700562614406,0.0301529269978094,0.0298440732152885,0.0287356152941527,0.0242457383377692,0.0170611610437423,0.0102433122129328,0.00703915368671493,0.00515367682326429,0.0055914431756483,0.00511664310415028,0.00694505818722302,0.0108267376455078,0.0168843900774978,0.0218185089215157,0.0230556922622933,0.025606620468108,0.0227526766764434,0.0176615721375297,0.0201268229252209,0.0174783437876298,0.020406526159364,0.0212230924591688,0.0233388950633531,0.0263339292271665,0.0279223705950506,0.0286863707508116,0.0236519759821845,0.0143212543748201,0.0061400966585019,-0.00110039514223348,-0.00649694118042188,-0.00791268485615815,-0.00522043180226417,-0.00440576421124816,-0.00188508685178834,-0.00698633594509401,-0.00593344115633554,-0.00463319201599399
222,"SLV","El Salvador",0.00544539471347782,0.00615437917712391,0.000531506721798802,-0.00373445003633122,-0.00247917637591755,-0.000425478595566298,-0.00160118412681476,0.00257051961120358,0.00661438557484595,0.0116266370963127,0.0122248161434404,0.00738921503609857,-0.00247568872517767,-0.0137507613696722,-0.0226228917539519,-0.0339053754964115,-0.0374075533221446,-0.0381108539533209,-0.0289932624673853,-0.0162467101937306,-0.00253768350622252,0.00567326255773426,0.0151948257465415,0.0195394693212505,0.0254080443572136,0.0268885812359432,0.0306955063487735,0.028859749758023,0.0343714661427346,0.035359761374613,0.0322392100618965,0.0225749065471013,0.0184840289557604,0.0145550078819403,0.0127851535640837,0.0124333508908794,0.0123571335363979,0.0119747722720815,0.015994581350109,0.015389821770442,0.012063020471742,0.00439323623039511,-0.00189251887451192,-0.00609055530123359,-0.0127174036982833,-0.0172302823456424,-0.0169664184488404,-0.0144488199158589,-0.0135272627672103,-0.0123211672863203,-0.00675795598679207,-0.00527459901763561,0.00040209416170911,0.00706762316064657
226,"GNQ","Equatorial Guinea",0.00438592657888237,0.0118084529632485,0.0321965486996429,0.0556927504563971,0.0473837984014263,0.048767893546505,0.05467174386329,0.0526047136738748,0.0483723186981098,0.0425243299936389,0.0370060627281501,0.0273333984818571,0.0294021317733402,0.0441944687550773,0.0200850087719717,0.0119439079339243,0.00125804435052146,-0.00287238451063487,0.000984104046828138,0.00757956300493623,0.0118422553232336,0.00442090016897057,0.0516772772589444,0.123167624213549,0.19183148816238,0.277067004568153,0.330024057267254,0.387368531003697,0.439176731220928,0.453828467005416,0.420571111861473,0.324780682137725,0.268107754586852,0.198735345310724,0.136468381008277,0.107630175644677,0.0638110565285392,0.0401465437231998,0.0298489632949781,0.0247262990263926,0.00977235332542881,0.00557550618075209,0.00106602385310794,-0.0166857366222876,-0.0319798535002062,-0.0314241940913597,-0.0349639185441916,-0.0360458011752522,-0.0371574572630845,-0.0481181029877306,-0.0736895134741311,-0.0842539911654856,-0.0918001912624794,-0.0965294971925887
232,"ERI","Eritrea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0036881932493722,-0.00932060482255348,-0.0164104434703439,-0.0228493245911211,-0.0207574259118458,-0.0222835730149864,-0.0212035678745502,-0.0184079085842164,-0.0156118392344164,-0.0138886053995905,-0.0109167511606213,-0.00768465322817014,-0.00373950276330248,-0.00319078752811763,-9.73767041669849e-05,0.000823530968520281,0.00103701896464781,-0.00131740628374521,-0.00171563485221848,-0.00259331337086133
233,"EST","Estonia",0.0352010004711398,0.034603094933277,0.0335109300715113,0.0323475060881426,0.0317296348599172,0.0308194044210448,0.0305892858154397,0.0308845871357568,0.0309498397516943,0.0299709893177609,0.0271510799998818,0.0247845067560004,0.0206662753943585,0.0170400615492399,0.0135797202900303,0.00997358237669399,0.0104527855797567,0.0100926926335891,0.00901639331419091,0.00802606778872028,0.00709946336064959,0.00365799373438058,-0.00489736362013637,-0.0261843083242217,-0.0515060131113102,-0.0685456951522672,-0.0795342544249233,-0.081475967797101,-0.0779283150476713,-0.0717882885812112,-0.0601435791711161,-0.0457777557064025,-0.0265102794163401,-0.0188421982873649,-0.0135251909095988,-0.00521192959968786,-0.0014733165945684,0.00384549736585749,0.018831954034211,0.0232850611618887,0.0138361773312399,0.0152271934609929,0.0158862094061416,0.0114044608514619,0.0159860155027864,0.0179248678114117,0.0103024268167549,0.00342483887374967,0.00998767662852673,0.00861698790028553,-0.019368308190899,-0.0421007520645234,-0.0544578119369022,-0.0650645155521874
748,"SWZ","Eswatini",-9999,-9999,-9999,-9999,0.0206287031542103,0.0147579102219528,0.00752004303806331,0.00300731763055939,-0.00346892244246289,-0.00432300271657937,-0.00433642288470271,-0.00273982143697948,-0.00307395243015174,-0.00506623365343839,-0.0109551188280633,-0.0189344818466434,-0.0226086479737747,-0.0246529121321318,-0.0303257877256721,-0.0316445506447365,-0.030949180303039,-0.0177542755672815,-0.00779900276672085,-0.000949708805379368,-0.00684500653492015,-0.00420357763906087,0.000969509829878534,-0.000228983548628103,0.00205704105488325,-0.000779904736226689,-0.00424927614025572,0.000106797347268817,-0.000864156536813154,-0.00122504145935254,-0.0111009417979983,-0.0110070048609328,-0.00947851990310822,-0.0154702813935286,-0.0123161534346045,-0.0114564158793525,-0.00855254113751058,-0.0106712006533898,-0.0177976375390546,-0.0179431254160374,-0.0128323102391442,-0.0191804082337186,-0.0216823059001734,-0.0209170276013355,-0.0181540124482874,-0.0141885347919883,-0.0100635211767436,-0.0112782649275361,-0.0134380875028138,-0.00873567194425295
231,"ETH","Ethiopia",-0.012066157961333,-0.0141075929673823,-0.014414431962726,-0.015975810141588,-0.0161803314835959,-0.0181174134400748,-0.0211038364935258,-0.023963815758866,-0.0248136834035058,-0.0246346789558436,-0.022776259979667,-0.0192152679604193,-0.0161406768918615,-0.0146857634397192,-0.0109422862982086,-0.0105268516540074,-0.010757966895393,-0.00989794642891961,-0.0118712729167243,-0.0154570726174088,-0.0160011449497579,-0.0141906288766658,-0.0147090396416572,-0.0152019603543245,-0.0198335140297762,-0.0250573625433825,-0.0279350478207884,-0.0253250663674253,-0.023998463159084,-0.0202625378534282,-0.0159476411072395,-0.0130756139480143,-0.00903651891905288,0.000337982858231278,0.000902261969803142,0.000604808854352434,7.17800983311978e-05,0.00152366882533195,0.00597261527749637,0.0128831256794604,0.0172216111823038,0.016833543860461,0.0140640409207184,0.0155947874115203,0.0136847843448147,0.011278231042656,0.00785375340356853,0.00505968132807122,0.00495744963197287,0.00437708522085467,0.00594480182739066,0.00895446488286544,0.00643696810506356,0.00459586354855879
234,"FRO","Faeroe Islands",0.0964642976656742,0.0785434158745097,0.089910450820138,0.0865845335923965,0.0829998782505275,0.0781290899171085,0.0781062699226183,0.0644824620304272,0.0655738675224398,0.0601379573437146,0.0657858297565623,0.066658508329877,0.0645041943237201,0.0506308637785875,0.0372824230223789,0.029113529852373,0.0269521421813965,0.0135913533651251,0.0105668553645897,0.00703341582204087,0.0174951869707871,0.0282483073793871,0.0327959007342984,0.0355270979330429,0.0329790170009008,0.0296498412595292,0.0261291973176003,0.019128997470913,0.00805214483813255,0.00015576249618876,-0.00459826089895754,0.00633093765991077,0.0182693916038248,0.0252995554386553,0.0250850696691294,0.0236585889664969,0.0178105126999528,0.00970078614953107,0.000344806715478096,-0.0115999306989191,-0.0272401526408995,-0.0308820048043688,-0.0325496317612457,-0.0322036258231596,-0.0241801642650563,-0.0183715753105685,-0.0118424144180505,-0.00610113315349581,0.00736891970975107,0.0156814874942783,0.017047085659796,0.0229124051638534,0.0183105890650834,0.0148199227402022
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.0258983379557507,0.0281662625991519,0.0265594511516742,0.0272420766282893,0.0262351004539416,0.0376725354186902,0.0364676414304519,0.0230856927782548,0.0228423084410478,0.0174898667685213,0.0178682823813368,0.0168922460591798,0.0233733622619565,0.0197605027096737,0.0114833701895201,0.00241675559615384,-0.00839704360954385,-0.0230039444601069,-0.0294804877275187,-0.035236042751042,-0.0301120392268661,-0.0206553232546831,-0.00480659775619596,0.0076521946881436,0.0163693383988446,0.0210739902644348,0.0247086269012855,0.0290005322696922,0.0238923385732257,0.0168778053339251,0.0104571461610241,0.00938571961675461,0.00869127656488633,0.00413972464834877,0.00348306590150149,0.0104669929402446,0.0115400921204327,0.0153665927253592,0.0151349996520407,0.00559865614469013,-0.00803269246842597,-0.0119587906525628,-0.0116418225524028,-0.016502857847165,-0.0149425253521219,-0.0133341599617006,-0.0131341474983455,-0.0101124819991395,-0.0028455096448059,-0.00079026350304956,-0.00138796753617176,-0.00373685370619592,-0.00730744406200734,-0.0098081541443128
246,"FIN","Finland",0.0681314986231631,0.0697808647408329,0.0640028193948667,0.0583704904199207,0.0549798550892009,0.0483347359983946,0.0385468460416396,0.0338611378285358,0.0232488748524844,0.0169311146733742,0.0151774717304085,0.0163734643951732,0.0104670338611998,-0.00020970491995187,-0.00631639888868973,-0.0124472689889469,-0.0142892376571535,-0.0102797527197984,-0.00514147126019204,-0.00282253799317245,0.00250820834411103,0.0159343391592051,0.0219625912697381,0.0174651370210719,0.0113274604588525,0.00754663214405449,0.00446317865851587,0.00628822638452586,0.00941583537786683,0.00463867145526442,0.000466051768836628,-0.000406275814055723,0.000871815662690345,0.000745936132663827,0.00576400508257602,0.0124560327687688,0.00606437762187073,0.0114992733495274,0.0114457796374619,0.00223470432990913,-0.00840225466635225,-0.0139640990540231,-0.0208864374424175,-0.0278072278041188,-0.0272238436834142,-0.0275157124488128,-0.0374829645815788,-0.0350243869558773,-0.0340432888527027,-0.0343240138162479,-0.0374354355055684,-0.0355906508162063,-0.035688342697283,-0.0372655455116478
250,"FRA","France",0.023278545599579,0.0225187749065348,0.0237031918750952,0.0254847032998662,0.0266402267062507,0.0261405845173923,0.018535013534857,0.0139018515656875,0.00852862600699322,0.00461448387129426,0.00176323344860996,-0.00280082148260941,-0.00939271068136116,-0.015050313977199,-0.018021568569384,-0.0216824232722547,-0.0282024100348396,-0.0308400592425057,-0.0330282003033506,-0.0313813846871991,-0.0257127661723648,-0.0204277218746501,-0.0150818225801123,-0.0114203180842286,-0.0101825952976656,-0.00950826543735983,-0.00814041871300353,-0.00592242550142819,-0.00556426938807775,-0.00538624318753911,-0.00562654948846109,-0.00765558181556758,-0.00612449280741767,-0.00592459554554636,-0.00725963191180767,-0.00935765231940366,-0.0105574745232763,-0.0103339033233583,-0.011382778912402,-0.0118079498270584,-0.0148276318471935,-0.016561642307112,-0.0196363238565682,-0.021653219095996,-0.0214017933716266,-0.0234501781814603,-0.0228023516016508,-0.0211332229062607,-0.0183615052657771,-0.0171474930263642,-0.0179159972086502,-0.0208960633922793,-0.0213562935112989,-0.0214625082141505
258,"PYF","French Polynesia",0.142768363741422,0.132013151337335,0.144168099637028,0.119487705993695,0.0973182114587272,0.0628175387142356,0.0305475276276155,0.0242933907518545,0.0203646930218844,0.021861264595834,0.0123576108275241,0.010667774250813,0.0209353051349639,0.0243599709311766,0.0325718498308496,0.0399120647092519,0.0506848506542941,0.065631642530847,0.0732226023847979,0.0757187711241498,0.0597258378183245,0.0301300497591102,0.0033706762820207,-0.0281871891684876,-0.0453943413550058,-0.0563842406184752,-0.05297989387945,-0.045418702625196,-0.0319920954546373,-0.0203455601007857,-0.00525298365868221,0.00722446003662403,0.0259028185096242,0.035989743717987,0.0474798372902638,0.0533729736277602,0.0564503125566462,0.0513861469138286,0.0421115980677207,0.0279165691522483,0.0146438931898389,0.0101814357805317,0.0100505159324427,0.00682657242382034,0.00635652755940752,0.00138006310943606,-0.000467988007679332,-0.00214399015121824,-0.00589934985887264,-0.00788179534403222,-0.0102152089370268,-0.00860740045576447,-0.0063011003940443,-0.00532200533412064
266,"GAB","Gabon",0.290807243079502,0.35499686210199,0.398740207634078,0.379138236425142,0.336753996013232,0.300217963572551,0.233276629375332,0.163465058134492,0.127869624895935,0.120083248009111,0.0733107126483774,0.0453897933016993,0.011417199475765,-0.0235649112859191,-0.0437071511379175,-0.0504365572378366,-0.0496578984908477,-0.0525039012181712,-0.0562451421527476,-0.0511175938156502,-0.0346051759843466,-0.015903307075862,-0.00236425741501545,0.0137296588055857,0.0218510876845892,0.0273818121343072,0.0397084851205161,0.0453620418960865,0.0320832686639201,0.022586627809472,0.017508731822107,0.0149184962871738,0.0114114140491413,0.00687112721382532,0.00479803725202532,-0.00606494737372054,-0.0159777550331219,-0.0280281868013132,-0.050629912483083,-0.0573055375529102,-0.0662259957191385,-0.0697110427915443,-0.0688796558080403,-0.0676665208122703,-0.0575856554685511,-0.0459634386365328,-0.0324537382056197,-0.0254411227645518,-0.0305623333663637,-0.0348278383541103,-0.0350073305402019,-0.0329156546653636,-0.0333020120820343,-0.0353580285939799
270,"GMB","Gambia",0.000359370806095161,0.004126320126985,0.00508826221945236,0.00403117370879569,0.00161260518841178,-0.00171137348086525,-0.00221330176997314,-0.00296358967487087,-0.00880901336696682,-0.00837618700187048,-0.0105323295903875,-0.00654674497169339,-0.00262818330845604,-4.12526886924836e-05,-0.00610950185588621,-0.0161663485524001,-0.0217456771250537,-0.0260706545099542,-0.0268657275060966,-0.0266262679317049,-0.0289842645762097,-0.0249363510973414,-0.0195338515062026,-0.0134970620658849,-0.0138786851817645,-0.0159058058135046,-0.0166336760664025,-0.0152681485971773,-0.0157893691128783,-0.014031395851799,-0.0141195174016397,-0.0105264230975103,-0.0105009405553298,-0.01289121874664,-0.0136741506995158,-0.0109117568651521,-0.00777619393248363,-0.00170288914203665,-0.000908729229064154,0.00408855129840724,0.0149260425698401,0.0276338839598753,0.0228342275656721,0.0154627394407227,0.00933938550399893,0.00688815559169109,0.00678847161513318,0.00217769766411213,-0.00675108523597634,-0.0140177766970021,-0.0099593068817595,-0.00278325626571663,-0.00531154143375434,-0.00799815413851823
268,"GEO","Georgia",0.035883786413224,0.0342006518124751,0.0324346550930104,0.0308588671675747,0.0301499067504287,0.0293081554550014,0.029086910081362,0.0294066299516642,0.029512881938804,0.0288338200443825,0.0263960115609814,0.0229431507933893,0.0183674710117554,0.0140337667853865,0.0102319824696668,0.00654535400046918,0.00640501184647957,0.00536824470659436,0.00459055078495174,0.00546191576935362,0.00509776484801794,0.00501601257694606,0.00191481013973926,-0.00308640896756796,-0.0248259705213082,-0.0587980292654161,-0.10124757521273,-0.116943782235467,-0.119219967077693,-0.109717585944548,-0.0943480588970897,-0.0686576777041826,-0.0413714391449221,-0.00658098602838209,0.0198895143105089,0.0320580243120683,0.0201738409142442,0.0262451847218881,0.0351750770034118,0.0374858029496303,0.0407467595504316,0.0421713739093392,0.0426524777454971,0.0416442222397309,0.0381791073740139,0.0378258870272628,0.0395093690727759,0.0443276723744426,0.0475182859280858,0.0386062543547072,0.033766255416702,0.0220760144650995,0.0182078180389702,0.0164354113837857
276,"DEU","Germany",0.0150212209979579,0.0118749561338696,0.00843267250091628,0.00606284563480508,0.00781344016333785,0.00878012689731356,0.00582177171703013,0.00591291814549644,0.00227478610520082,0.00171517964256074,0.00557063738895036,0.00614176575582848,0.00417583517115006,0.000339663829859838,-0.00129382099241893,-0.00231302912292319,-0.0056639231083262,-0.00470292830307439,-0.00613396950695744,-0.00629564828058427,-0.00499147647802467,-0.00215994087720017,-0.00353914032582736,-0.00897971218284488,-0.0145564197962895,-0.0182583675493753,-0.0199964078739768,-0.0190674673316744,-0.0189587080184724,-0.0188556998269349,-0.0197948038458474,-0.0168593756049139,-0.013782824034381,-0.0134850359741735,-0.0130523757299369,-0.0131155281969375,-0.013531170153667,-0.0109692324005426,-0.0102156990319874,-0.00954900234439438,-0.0135057065048686,-0.0131569634700757,-0.0117991674996281,-0.0103568046175501,-0.00698929030313233,-0.00639104462920104,-0.00648463485082507,-0.00536251303465562,-0.00609714485170343,-0.00797144372105674,-0.0162489272282773,-0.0242799021653882,-0.0278054031325398,-0.0303098012195853
288,"GHA","Ghana",-8.23031414476372e-06,0.00629173125660598,0.00527769144714596,0.00418076186614802,0.00544280469195324,0.00396142372673736,0.00150313619883247,-0.00547454296738503,-0.00647216858252087,-0.0114840387233964,-0.0167967810450128,-0.0117212817770606,-0.0124981268971056,-0.00982983063208964,-0.00581568238409025,-0.00893113238822185,-0.0109885756018424,-0.0158912465030336,-0.011931976975173,-0.0144029155000361,-0.0150417580730625,-0.00812067069759892,-0.0024901184428312,0.0020944677063417,0.00836480784420557,0.0101262197015586,0.011154737993595,0.0117527021640522,0.0144267501388067,0.0145153193150869,0.0100640199561137,0.0104263785332483,0.00755370896380381,0.00107905179309076,-0.00275425298533905,-0.00770565125031908,-0.0101986312353796,-0.00608420481390415,-0.00165356696864938,0.0056860977738078,0.00328928853305288,0.00763530699804593,0.013832522603699,0.0201638649950477,0.0267649527630092,0.0274345328624968,0.0297181827954818,0.0312819887715863,0.0300872044010456,0.0309428125950315,0.0247511684815169,0.0229537261486252,0.0245886743127728,0.0256294964561694
300,"GRC","Greece",0.0623272961480121,0.0600552976933002,0.0590176853740763,0.0567959225333161,0.0597276489094358,0.056699850597139,0.0568386913234287,0.0569108725022638,0.05504531601353,0.0521135730563151,0.0506075733542592,0.040539753792578,0.0295768599413753,0.0210198822259802,0.0196121264857787,0.0162482124353365,0.0152266929689897,0.013740275304396,0.0161535539833173,0.0198131981324625,0.0268475536348454,0.035513702261655,0.0377397509879702,0.0373951524966196,0.0350510702871263,0.0315554601627455,0.0277709689379364,0.0204380665563613,0.0151943752170549,0.012456343550552,0.0105922269788969,0.0152365964625236,0.0176735953330536,0.0188033178599598,0.0189320461917863,0.0185277288903976,0.0179750804793188,0.0153760550685391,0.0142434179511504,0.0120827478239307,0.0050893514958994,-0.00267172312513408,-0.0105134198360519,-0.0184786423490753,-0.02753626929897,-0.0347793382676999,-0.0386850550552599,-0.0414514474610216,-0.0368286107242455,-0.032269766802113,-0.0313547487464725,-0.0369571633963606,-0.0375059384282233,-0.0331366985695284
304,"GRL","Greenland",0.0410040184303249,0.0182572140346251,0.0201008355473777,0.0184752078055925,0.0237530898187279,0.0203522048538352,0.0110818488225095,-0.0388400982612539,-0.0130228336854394,-0.00920989677622763,-0.00126420723905307,-0.00408063814551307,-0.002535487163981,0.00634276772537445,-0.00364151696315462,0.0155935535210037,0.0223284479607904,-0.049562131127343,-0.0644006924144245,-0.0606825812721,-0.0441024245917704,-0.0106705313064966,0.0170563967644766,0.0415281734347908,0.0351878771779612,0.0489678467421117,0.0609715325832445,0.0474985588007844,0.00590414528751215,0.0076004148503328,-0.00197077000057855,0.0103629512654881,0.0162276102797509,0.0169959147469358,0.0186745469802374,0.0107063232722193,0.00497190272311432,0.0063026706110394,0.00819935262488403,0.00929476506121674,0.00130246499782305,0.00796951898932585,0.0129367870246668,-0.000819065278808928,-0.00837018626828034,-0.0191958372960457,-0.0267834890914191,-0.0300044990858702,-0.0295606459422362,-0.0242388378777294,-0.0242421772676561,-0.0171555278085112,-0.000242096213633469,0.00723742030991392
308,"GRD","Grenada",0.0449121703709461,0.053161777424146,0.0554914215481901,0.0574131344964091,0.0504554462654054,0.0333897909248957,0.0204460393559949,0.012660447137534,0.00845484267129359,0.00898328044168584,0.0103799653182994,0.00907915443823182,0.0164337339941192,0.0221235475610166,0.0302057415081969,0.0226033129597913,0.0180184418136049,0.0146900155959742,0.0141056608754784,0.0240563052168115,0.0313653634597515,0.0354265576463224,0.0428171904026868,0.0496923260310291,0.0519945592043392,0.0554171866939015,0.0534095803378605,0.0468466206816651,0.0414728135580715,0.0421856295871157,0.0456032354391236,0.0444287550076927,0.0410145205353971,0.0383486623761646,0.0342314786243816,0.030389837000385,0.0279775138748655,0.0265493129470733,0.0275955999951281,0.0301219541895164,0.0339304907794133,0.0348595198421424,0.0319891530309397,0.0330293001855511,0.0393536129486167,0.0279532701662564,0.0215998274193074,0.0178658601607471,0.015590032492631,0.0187909828994526,0.0228928364068368,0.0218082384719998,0.0223910365420616,0.0258438266936962
320,"GTM","Guatemala",0.00841438117949433,0.00820861969896391,0.00937545667020268,0.0116334278020662,0.0136011869266677,0.0143843658277176,0.0171263354419711,0.0114091339672699,0.00863032078753201,0.00870784684549819,0.0106425990644656,0.0107971760365431,0.00841259401355909,0.00562925939863068,0.00176350473325226,-0.00406342233698664,-0.00769735884732592,-0.0154406448630913,-0.0184559069587119,-0.019203300718466,-0.0160347090001536,-0.00789560246998999,-0.00173892400478992,0.00547051444709989,0.00921526242932336,0.0135591301590141,0.0165677911612898,0.0152575468156073,0.015338060632329,0.0159642232054318,0.0147929828298319,0.0158292056965481,0.0151268523801251,0.0180861514918176,0.0167166199872362,0.0175381752248533,0.0193983570359251,0.0155440735505878,0.01255806282359,0.00748593643752704,0.00469625772278803,0.00213418110456098,3.48585889362596e-05,-0.000337955133731027,-0.000325694523667042,0.00191227555553897,0.00929438233826607,0.0161957630207548,0.022348571201982,0.0243164209549203,0.0268391581127829,0.0234224449585401,0.0208678331217058,0.0153898646238126
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
