"code","iso","country","GHG.raw.1750","GHG.raw.1751","GHG.raw.1752","GHG.raw.1753","GHG.raw.1754","GHG.raw.1755","GHG.raw.1756","GHG.raw.1757","GHG.raw.1758","GHG.raw.1759","GHG.raw.1760","GHG.raw.1761","GHG.raw.1762","GHG.raw.1763","GHG.raw.1764","GHG.raw.1765","GHG.raw.1766","GHG.raw.1767","GHG.raw.1768","GHG.raw.1769","GHG.raw.1770","GHG.raw.1771","GHG.raw.1772","GHG.raw.1773","GHG.raw.1774","GHG.raw.1775","GHG.raw.1776","GHG.raw.1777","GHG.raw.1778","GHG.raw.1779","GHG.raw.1780","GHG.raw.1781","GHG.raw.1782","GHG.raw.1783","GHG.raw.1784","GHG.raw.1785","GHG.raw.1786","GHG.raw.1787","GHG.raw.1788","GHG.raw.1789","GHG.raw.1790","GHG.raw.1791","GHG.raw.1792","GHG.raw.1793","GHG.raw.1794","GHG.raw.1795","GHG.raw.1796","GHG.raw.1797","GHG.raw.1798","GHG.raw.1799","GHG.raw.1800","GHG.raw.1801","GHG.raw.1802","GHG.raw.1803","GHG.raw.1804","GHG.raw.1805","GHG.raw.1806","GHG.raw.1807","GHG.raw.1808","GHG.raw.1809","GHG.raw.1810","GHG.raw.1811","GHG.raw.1812","GHG.raw.1813","GHG.raw.1814","GHG.raw.1815","GHG.raw.1816","GHG.raw.1817","GHG.raw.1818","GHG.raw.1819","GHG.raw.1820","GHG.raw.1821","GHG.raw.1822","GHG.raw.1823","GHG.raw.1824","GHG.raw.1825","GHG.raw.1826","GHG.raw.1827","GHG.raw.1828","GHG.raw.1829","GHG.raw.1830","GHG.raw.1831","GHG.raw.1832","GHG.raw.1833","GHG.raw.1834","GHG.raw.1835","GHG.raw.1836","GHG.raw.1837","GHG.raw.1838","GHG.raw.1839","GHG.raw.1840","GHG.raw.1841","GHG.raw.1842","GHG.raw.1843","GHG.raw.1844","GHG.raw.1845","GHG.raw.1846","GHG.raw.1847","GHG.raw.1848","GHG.raw.1849","GHG.raw.1850","GHG.raw.1851","GHG.raw.1852","GHG.raw.1853","GHG.raw.1854","GHG.raw.1855","GHG.raw.1856","GHG.raw.1857","GHG.raw.1858","GHG.raw.1859","GHG.raw.1860","GHG.raw.1861","GHG.raw.1862","GHG.raw.1863","GHG.raw.1864","GHG.raw.1865","GHG.raw.1866","GHG.raw.1867","GHG.raw.1868","GHG.raw.1869","GHG.raw.1870","GHG.raw.1871","GHG.raw.1872","GHG.raw.1873","GHG.raw.1874","GHG.raw.1875","GHG.raw.1876","GHG.raw.1877","GHG.raw.1878","GHG.raw.1879","GHG.raw.1880","GHG.raw.1881","GHG.raw.1882","GHG.raw.1883","GHG.raw.1884","GHG.raw.1885","GHG.raw.1886","GHG.raw.1887","GHG.raw.1888","GHG.raw.1889","GHG.raw.1890","GHG.raw.1891","GHG.raw.1892","GHG.raw.1893","GHG.raw.1894","GHG.raw.1895","GHG.raw.1896","GHG.raw.1897","GHG.raw.1898","GHG.raw.1899","GHG.raw.1900","GHG.raw.1901","GHG.raw.1902","GHG.raw.1903","GHG.raw.1904","GHG.raw.1905","GHG.raw.1906","GHG.raw.1907","GHG.raw.1908","GHG.raw.1909","GHG.raw.1910","GHG.raw.1911","GHG.raw.1912","GHG.raw.1913","GHG.raw.1914","GHG.raw.1915","GHG.raw.1916","GHG.raw.1917","GHG.raw.1918","GHG.raw.1919","GHG.raw.1920","GHG.raw.1921","GHG.raw.1922","GHG.raw.1923","GHG.raw.1924","GHG.raw.1925","GHG.raw.1926","GHG.raw.1927","GHG.raw.1928","GHG.raw.1929","GHG.raw.1930","GHG.raw.1931","GHG.raw.1932","GHG.raw.1933","GHG.raw.1934","GHG.raw.1935","GHG.raw.1936","GHG.raw.1937","GHG.raw.1938","GHG.raw.1939","GHG.raw.1940","GHG.raw.1941","GHG.raw.1942","GHG.raw.1943","GHG.raw.1944","GHG.raw.1945","GHG.raw.1946","GHG.raw.1947","GHG.raw.1948","GHG.raw.1949","GHG.raw.1950","GHG.raw.1951","GHG.raw.1952","GHG.raw.1953","GHG.raw.1954","GHG.raw.1955","GHG.raw.1956","GHG.raw.1957","GHG.raw.1958","GHG.raw.1959","GHG.raw.1960","GHG.raw.1961","GHG.raw.1962","GHG.raw.1963","GHG.raw.1964","GHG.raw.1965","GHG.raw.1966","GHG.raw.1967","GHG.raw.1968","GHG.raw.1969","GHG.raw.1970","GHG.raw.1971","GHG.raw.1972","GHG.raw.1973","GHG.raw.1974","GHG.raw.1975","GHG.raw.1976","GHG.raw.1977","GHG.raw.1978","GHG.raw.1979","GHG.raw.1980","GHG.raw.1981","GHG.raw.1982","GHG.raw.1983","GHG.raw.1984","GHG.raw.1985","GHG.raw.1986","GHG.raw.1987","GHG.raw.1988","GHG.raw.1989","GHG.raw.1990","GHG.raw.1991","GHG.raw.1992","GHG.raw.1993","GHG.raw.1994","GHG.raw.1995","GHG.raw.1996","GHG.raw.1997","GHG.raw.1998","GHG.raw.1999","GHG.raw.2000","GHG.raw.2001","GHG.raw.2002","GHG.raw.2003","GHG.raw.2004","GHG.raw.2005","GHG.raw.2006","GHG.raw.2007","GHG.raw.2008","GHG.raw.2009","GHG.raw.2010","GHG.raw.2011","GHG.raw.2012","GHG.raw.2013","GHG.raw.2014","GHG.raw.2015","GHG.raw.2016","GHG.raw.2017","GHG.raw.2018","GHG.raw.2019","GHG.raw.2020","GHG.raw.2021","GHG.raw.2022"
4,"AFG","Afghanistan",2473.616,2485.315,2494.021,2505.447,2514.426,2525.852,2534.831,2546.257,2555.236,2566.662,2575.641,2587.067,2598.766,2607.472,2619.171,2630.87,2642.296,2651.275,2662.701,2674.4,2683.106,2694.805,2706.504,2717.93,2729.629,2738.608,2750.034,2761.733,2773.432,2785.131,2796.557,2808.256,2819.955,2831.654,2843.08,2854.779,2866.478,2878.177,2889.876,2901.302,2910.281,2911.1,2939.119,2939.938,2967.957,2968.776,2996.795,2997.341,2998.16,3026.179,3026.998,3055.017,3055.836,3083.855,3084.674,3085.493,3113.512,3114.331,3142.35,3143.169,3171.188,3172.28,3173.099,3201.118,3201.937,3229.956,3230.775,3258.794,3259.886,3287.905,3288.724,3289.543,3317.289,3318.108,3345.854,3346.673,3347.492,3375.238,3376.057,3376.603,3404.622,3405.987,3434.279,3462.844,3463.936,3492.501,3520.793,3522.158,3550.45,3579.015,3580.107,3608.672,3637.237,3638.602,3666.894,3695.459,3696.824,3725.389,3753.681,3755.046,3778.424,3810.538,3842.652,3847.566,3879.134,3910.429,3941.178,3944.181,3974.93,4002.13,4004.86,4032.06,4059.26,4086.46,4113.66,4113.66,4140.86,4168.06,4195.26,4197.99,4225.19,4255.12,4295.97,4366.75,4415.79,4467.56,4516.6,4568.37,4614.68,4658.26,4693.65,4726.31,4758.97,4816.1,4846.03,4875.96,4933.09,4963.02,4992.95,5025.61,5101.85,5129.05,5186.18,5213.38,5243.31,5300.44,5327.64,5384.77,5414.7,5444.63,5501.76,5531.69,5564.35,5621.48,5654.14,5684.07,5743.93,5776.59,5809.25,5869.11,5901.77,5907.23,5882.76,5888.22,5890.95,5869.21,5871.94,5877.4,5885.59,5863.85,5874.77,5942.820575,6027.25214,6117.14444,6245.15723,6348.7003,6454.9733,6561.2461,6667.5184,6795.53,6888.1505,6978.0401,7092.3988,7176.8269,7291.1847,7375.6122,7650.43978,7925.26753,8227.29567,8504.85441,8812.34394,9136.21402,9495.57425,9903.9746,10331.48506,10739.98561,11151.21624,11556.98691,11951.83763,12377.94835,12954.08908,13355.73984,13739.1107,14196.8016,14664.4127,15211.1138,15786.315,16547.6164,17107.4178,17711.4193,18289.4209,17495.5227,18074.0249,18583.8274,19123.3302,19804.4333,20525.9366,20943.4402,21326.444,20630.448,21549.3523,21813.1572,18125.3632,19329.7701,20681.5776,22267.8856,22609.0939,22855.202,22510.61,22262.218,21347.925,21666.232,21814.839,21632.045,20506.651,20284.158,17427.485,18397.872,18586.679,18408.987,18638.187,17445.93,15547.06,15792.68,15873.99,16149.9,17848.5,18860.6,19454.4,19218.9,16456.47,15114.6,19012.6,21013.9,21141,23351.6,23832.6,26641.8,28485.5,32928.9,37348.5,37113.5,41122.9,42150.6,43462.6,43294.9,44317.3,45029.2,45579.4,47097.4,48458,49264.3,49998.4
8,"ALB","Albania",428.5369,431.6118,431.9667,435.0416,435.3965,438.4714,438.8263,441.9012,442.2561,445.331,445.6859,448.7608,449.1157,452.1906,452.5455,455.6204,455.9753,459.0502,459.4051,462.48,462.8349,465.9098,466.2647,469.3396,469.6945,472.7694,473.1243,473.4792,476.5541,476.909,479.9839,480.3388,483.4137,483.7686,486.8435,487.253,490.246,490.519,493.785,494.058,497.051,497.597,500.59,500.863,503.856,504.402,507.395,507.668,510.934,511.207,514.2,514.746,517.739,518.012,521.005,521.551,524.544,524.817,528.083,528.356,531.349,531.895,534.888,535.161,535.434,538.7,538.973,541.966,542.512,545.505,545.778,549.044,549.317,549.59,552.583,552.856,553.402,553.675,556.668,556.941,557.487,560.48,566.466,569.459,572.725,575.718,578.984,581.977,585.243,588.509,594.222,597.488,600.481,603.747,606.74,610.006,615.719,618.985,622.251,625.244,628.51,637.489,643.748,649.734,655.993,661.979,670.958,676.944,682.93,688.643,697.349,703.062,708.775,717.208,723.194,728.907,734.62,743.053,748.766,757.472,763.185,772.164,778.696,788.767,796.391,807.008,817.625,827.969,835.593,845.391,854.643,860.902,869.608,878.587,887.293,895.999,901.985,910.691,919.397,928.103,940.904,946.88,952.856,958.832,967.801,974.323,981.391,991.179,998.52,1006.68,1017.56,1026.266,1037.692,1046.398,1055.377,1067.076,1076.055,1088.027,1097.006,1106.258,1118.23,1128.301,1139.737,1152.265,1166.158,1177.877,1192.862,1205.673,1221.477,1234.561,1250.365,1261.821145,1275.46154,1290.46712,1306.29183,1322.11659,1337.39536,1351.03607,1362.76565,1371.49204,1376.66919,1382.91807,1382.35175,1384.89228,1379.13871,1383.08609,1437.55047,1538.8169,1565.68743,1623.43411,1795.922996,1761.68702,1866.26307,1710.07416,1541.10428,1550.25142,1823.14158,2143.96175,2020.32193,2242.29211,1774.47229,1852.26249,1839.5627,1878.47294,1952.5332,2077.47349,2207.5738,2675.47413,2482.65449,2670.07487,3082.81528,3241.04574,3376.42629,3076.64692,3054.91762,3257.4984,3530.08925,3642.8302,3858.3311,3968.3421,4239.2232,4479.2944,5201.646,5128.8877,4689.9896,4709.8416,5058.7637,5496.8358,6165.6879,6708.4399,5697.4717,6649.3134,6887.735,7223.6966,7130.6683,7085.2999,7274.2616,7062.2634,7009.7152,7895.1273,6737.4871,8410.076,5872.344,5944.133,6467.74,6493.36,6488.87,6584.07,7383.54,7884.38,7345.69,7915.62,8133.39,8311.28,8620.09,8478.48,8463.85,8688.38,8558.2,9239.56,8895.27,9203.85,9051.69,9263.78,9751.7,9788.85,9829.24,10472.32,10722.98,10833.45,10761.01,10575.35,11019.6
12,"DZA","Algeria",699.17,702.436,705.429,708.422,711.415,714.408,717.401,717.674,720.667,723.66,726.653,729.646,732.639,735.632,738.625,741.618,742.164,745.157,748.15,751.143,754.136,757.129,760.122,763.115,766.108,766.381,769.374,772.367,775.36,778.353,781.619,784.612,787.605,790.598,790.871,793.864,796.857,799.85,802.843,805.836,808.829,811.822,812.095,815.088,818.081,821.347,824.34,827.333,830.326,833.319,836.312,836.585,839.578,842.571,845.564,848.557,851.55,854.543,857.536,860.529,861.075,864.068,867.061,870.054,873.047,876.04,879.033,882.026,882.299,885.292,888.285,902.977,920.116,934.808,949.227,966.366,981.058,995.477,1012.889,1027.308,1042,1056.419,1073.558,1088.25,1102.669,1120.081,1134.5,1149.192,1166.331,1180.75,1195.442,1209.861,1227.273,1241.692,1256.384,1273.523,1288.215,1302.634,1317.053,1334.465,1355.709,1370.947,1386.185,1401.423,1416.661,1431.626,1446.318,1461.01,1478.422,1495.288,1512.154,1526.027,1542.62,1559.213,1570.366,1584.239,1597.839,1611.712,1625.585,1639.458,1653.331,1668.569,1685.991,1705.051,1725.476,1746.447,1767.691,1788.389,1808.268,1826.782,1846.105,1864.336,1882.294,1899.979,1917.391,1934.803,1951.942,1969.354,1986.766,2004.178,2024.876,2040.114,2058.345,2073.856,2092.087,2110.318,2126.102,2144.606,2163.11,2178.894,2194.951,2213.728,2232.505,2251.282,2267.612,2286.662,2306.0704,2325.901,2345.846,2366.419,2384.321,2406.601,2430.772,2454.094,2481.411,2509.7,2583.38,2617.43,2664.94,2699,2723.52,2717.02152,2794.27563,2794.4517,2901.5091,2928.7671,2929.0951,2987.4225,3017.0785,3138.4426,3117.9442,3109.8229,3155.0196,3193.9447,3197.0688,3222.9923,3076.5958,3118.6598,3090.0349,4577.6416,4537.0304,4805.279,5363.46,5536.36,5980.38,6363.03,6788.1,6867.31,7128.04,7389.89,27113.27,28177.74,26529.78,29184.21,29701.09,32072.51,33363.6,35117.61,31966.44,35997.68,39036.95,40120.24,38209.79,35290.64,35122.64,39188.08,46375.22,44486.77,44255.48,49156.53,51457.66,55620.3,74251.5,85105.9,76641.68,77123.7,87986.9,93487.7,119065.9,105701.8,122030.3,100214,96072.5,112220,132933.1,135446.5,147294.1,155447.6,153013.2,152539.1,152820.9,154743.2,152112.7,163668.2,166848.6,180648,186200.3,172635.7,192073.9,180193.1,183552.4,169073.7,171482,180129,175442.2,195324.2,192892.9,198771.1,201849.4,206962,210123.7,211790.8,222226.2,235753.4,251173,262010.8,264777.5,268902.9,279511.4,283661.9,272331.3,275633.1,283172.5
20,"AND","Andorra",4.637077,4.669737,4.67647,4.68193,4.687663,4.693123,4.777602,4.783335,4.789795,4.795528,4.800988,4.88254,4.915473,4.921933,4.927666,4.933126,5.040224,5.045684,5.079617,5.085077,5.090537,5.203635,5.236568,5.242028,5.247761,5.280421,5.397519,5.403252,5.435912,5.441645,5.447105,5.621949,5.627682,5.633142,5.666075,5.671535,5.886925,5.892385,5.925318,5.940778,5.94733,6.15272,6.19818,6.20364,6.2363,6.24176,6.32722,6.42541,6.53807,6.64626,6.72172,6.75438,7.44076,7.08796,7.26615,7.25881,7.407,7.50246,7.45512,7.46058,7.62324,7.83863,7.99402,8.07388,8.16927,8.29193,8.63725,8.73991,8.77257,8.89516,8.97782,9.06048,9.23587,9.49846,9.72385,9.85924,9.9419,10.30722,10.38988,10.45527,12.23697,11.9169,11.99676,12.10942,12.25481,12.3402,13.52091,13.48357,13.79896,14.08708,14.6024,14.84059,15.27424,15.54243,16.11328,16.90966,17.21785,18.16416,18.27235,18.886,19.73119,19.28771,19.69863,20.10955,22.57214,22.15586,23.36405,23.47224,23.85323,25.08862,27.32128,28.62674,28.905,29.93766,31.74312,33.54858,34.35677,35.63503,35.91329,37.31875,37.89701,40.30793,43.42431,45.64615,44.01905,46.97355,47.27365,47.40368,47.50105,48.72016,54.66101,55.37193,56.98285,59.69104,59.17203,59.15575,58.93674,61.015,64.02592,66.53411,69.08325,70.91082,69.81168,66.78572,72.96886,74.20053,77.1323,80.19133,81.72296,86.57896,90.31019,88.61675,89.17771,92.414,93.55302,95.61924,100.98546,108.27888,109.28534,108.319,111.3746,113.403,116.39884,121.42198,108.36089,104.8542,108.37481,105.54385,101.68296,94.82773,103.6813,91.7218,103.62146,89.72268,106.3257,106.29772,95.48234,114.02836,112.03279,120.16049,111.13,101.90016,94.02228,96.5201,102.8575,107.0192,110.6819,121.8728,120.9579,126.1316,125.2306,125.3618,124.496,121.604,109.6324,72.6629,91.4139,101.666,109.9756,115.7055,124.0464,135.4187,137.8771,138.3942,146.0546,155.8241,164.5937,167.3735,166.1533,167.933,183.7226,189.5396,204.53,218.5406,227.4969,233.5076,236.4467,242.3757,255.3044,273.1957,242.329,261.0838,281.8208,316.3865,317.3251,306.4596,340.6504,340.1342,361.9427,375.5603,371.8583,347.2104,345.3065,346.9477,351.5344,356.0018,360.0602,365.4466,376.0254,403.9224,408.7239,417.5062,425.4362,437.2618,441.0036,465.379,495.1984,504.8216,516.5048,532.9395,544.0652,542.0049,548.9901,553.2176,577.0076,589.271,560.6329,554.0635,553.3158,531.8065,531.2479,508.0575,506.3317,495.0501,483.5035,483.4507,494.0565,497.8948,523.4574,521.8169,448.8971,500.4884,475.6873
24,"AGO","Angola",1995.38,1995.38,1995.38,1998.11,1998.11,2000.83,2000.83,2003.56,2003.56,2003.56,2006.28,2009.01,2009.01,2009.01,2009.01,2009.01,2014.46,2014.46,2014.46,2014.46,2017.19,2019.91,2019.91,2019.91,2019.91,2022.64,2025.36,2025.36,2025.36,2028.09,2028.09,2030.81,2030.81,2030.81,2033.54,2033.54,2033.54,2036.26,2038.99,2038.99,2038.99,2038.99,2041.71,2044.44,2044.44,2044.44,2044.44,2049.89,2049.89,2049.89,2049.89,2049.89,2052.62,2055.34,2055.34,2055.34,2058.07,2058.07,2060.79,2060.79,2063.52,2066.24,2066.24,2066.24,2071.69,2071.69,2074.41,2077.14,2079.86,2079.86,2085.31,2085.31,2088.03,2090.76,2093.48,2093.48,2096.2,2098.93,2101.65,2101.65,2107.1,2107.1,2109.82,2112.55,2115.27,2115.27,2120.72,2120.72,2123.44,2126.17,2128.89,2128.89,2131.61,2134.34,2137.06,2137.06,2142.51,2142.51,2145.23,2147.96,2150.68,2158.87,2172.51,2183.43,2194.34,2202.53,2213.44,2218.9,2227.08,2232.53,2237.98,2246.15,2248.87,2254.31,2262.48,2267.92,2273.36,2281.53,2286.97,2292.41,2300.58,2314.21,2344.22,2385.14,2431.53,2483.38,2535.23,2587.07,2633.46,2668.93,2696.2,2712.56,2728.91,2742.54,2756.16,2767.06,2783.41,2797.03,2807.93,2821.55,2878.85,2892.49,2906.13,2919.77,2933.41,2947.05,2963.42,2977.06,2990.71,3007.08,3023.45,3058.86,3091.55,3124.24,3156.93,3192.34,3225.03,3263.18,3298.61,3336.76,3380.37,3440.34,3513.97,3601.25,3699.45,3805.84,3928.57,4051.3,4176.76,4294.03,4405.84,4520.380391,4643.12145,4768.59301,4899.51491,5024.98697,5144.98904,5254.0809,5338.5925,5425.8336,5458.4739,5455.7536,5428.4528,5403.8715,5351.98998,5349.07831,5536.56665,5759.42511,5966.00385,6188.96299,6455.50268,6970.47273,7900.40288,9127.90312,10546.50344,12156.00381,13683.80424,15156.9047,16438.90518,17393.30567,18958.10617,19533.90668,19938.40726,19865.60791,20207.10862,20313.30939,20984.4102,21272.4111,21200.8121,21497.4131,21093.1142,20946.3154,25239.3169,25358.2186,25663.3205,25694.0226,27585.4249,24910.6273,28192.2299,33839.8326,45628.3355,29321.8389,33583.9429,36962.7476,34428.6527,37125.8582,30385.9638,37808.1694,41598.475,50307.9803,44403.8852,39435.5898,41787.3942,43520.4985,37978.803,38922.307,39464.912,50698.117,43318.622,45970.527,57174.027,57085.269,56152.99,60062.39,68275.81,82417.13,87868.6,86186.8,92999.2,91811.8,88103,86595.2,88480.9,93425.3,97200.5,96159.5,88181.7,89233.7,90438.7,91639.9,100324.2,100195.5,101425.2,102620.5,112790.4,107320.9,107599.5,107822.1,98342.9,99352.2,89438.3,90115.7,96081.4
660,"AIA","Anguilla",0.070992,0.071629639,0.071995278,0.07236119,0.07299801,0.07336556,0.07400238,0.0743672,0.07473475,0.07537157,0.07573639,0.07610121,0.07674076,0.07710558,0.0777424,0.07810995,0.07874677,0.07911159,0.07947914,0.08011596,0.08048078,0.08112033,0.08175715,0.08212197,0.08276152,0.08312634,0.08376316,0.08413071,0.08476753,0.08540435,0.0857719,0.0863978,0.087051,0.0874049,0.0880581,0.088684,0.0890652,0.0896911,0.090317,0.0909702,0.0913241,0.0919773,0.0926032,0.0932564,0.0938823,0.0945082,0.0951614,0.0957873,0.0964405,0.0970664,0.0977196,0.0986175,0.0995154,0.1004406,0.1013385,0.1022637,0.1031616,0.1040868,0.1047127,0.1056106,0.1065358,0.1077057,0.1089029,0.1100728,0.11127,0.1124399,0.1136098,0.114807,0.1159769,0.1171741,0.118344,0.1203572,0.1223431,0.1243563,0.1263422,0.1283281,0.1303413,0.1323272,0.1343404,0.1363263,0.1383395,0.1403254,0.1423113,0.1443245,0.1463104,0.1483236,0.1500375,0.1520507,0.1540366,0.1560225,0.1580357,0.1602936,0.1625788,0.1648367,0.1671219,0.1693798,0.1716377,0.1739229,0.1761808,0.178466,0.1809969,0.1835541,0.186356,0.1889132,0.1914704,0.1942723,0.1968295,0.1993594,0.2019166,0.2047185,0.2072757,0.2098056,0.2120908,0.2146207,0.2171779,0.2197078,0.2219657,0.2245229,0.2270528,0.229338,0.2318679,0.2349691,0.2377983,0.2408995,0.2440007,0.2468572,0.2499584,0.2530596,0.2559161,0.2590173,0.2620912,0.2673684,0.2726456,0.2781675,0.2837907,0.2882246,0.2941198,0.402977,0.3898989,0.4780481,0.44657,0.4781192,0.5346411,0.5491903,0.5967395,0.6682614,0.6888106,0.6953598,0.7468817,0.8124309,0.7979801,1.166502,1.2707712,1.3300404,1.4613096,1.5168588,1.845128,1.9533972,2.4016391,2.3371883,2.8054575,3.4264467,3.5874359,3.7857051,3.5166943,3.4276835,3.4186727,3.2969146,3.4379038,3.768893,4.0798822,4.1835914,4.5445806,4.9082898,5.411999,5.6557082,5.8093901,6.1630993,6.3240885,6.7377977,6.5715069,6.2397761,6.358018,6.9362872,7.2218364,7.5700783,7.7683475,8.2766167,8.3421659,8.2604351,8.1387043,7.9960135,7.8333773,8.0707684,8.3681868,8.7556052,9.3057436,10.035882,10.4433004,10.1434115,13.4462426,14.9817391,15.9226756,16.0636121,17.2045486,19.1482051,20.4945543,22.3382108,21.6873073,24.1364311,24.3882476,24.8428387,26.1974298,26.8547682,28.5148539,30.5749396,31.5350253,32.797831,33.5606367,35.5261351,44.02913,44.192471,46.997921,51.594645,51.203917,49.510752,50.396303,52.695231,53.797981,55.19337,55.72612,56.798162,50.972188,49.53512,51.925575,48.35871,49.314688,51.589817,51.788819,54.391097,54.284922,54.403853,58.196899,69.435233,69.72566,69.91373,73.79816,73.88431,81.2469,84.89584,92.3828,99.6644,99.594858,106.637883,125.69191,132.803167,147.861935,154.917054,155.031141,151.21457,155.33995,147.44066,147.49233,122.56867,144.62034,158.66928,158.71296,147.75108,151.74006,154.84077,141.8433,140.9251,143.04502
28,"ATG","Antigua and Barbuda",7.4239255,7.534873,7.645957,7.757041,7.868125,7.979209,8.090293,8.201377,8.312461,8.42491,8.53381,8.64544,8.75707,8.8687,9.00753,9.11643,9.22806,9.33969,9.47852,9.59015,9.69905,9.83788,9.97671,10.08834,10.22717,10.3388,10.4749,10.61373,10.72536,10.86419,10.97582,11.11192,11.25075,11.38958,11.52841,11.66724,11.80607,11.94217,12.081,12.21983,12.35866,12.52469,12.66352,12.82955,12.96565,13.13168,13.27051,13.40934,13.57537,13.7142,13.88023,14.01633,14.18236,14.34839,14.51442,14.68045,14.84648,15.01251,15.17581,15.31464,15.48067,15.6739,15.83993,16.03316,16.19919,16.36522,16.55845,16.72175,16.88778,17.08101,17.24704,17.44027,17.6335,17.82673,18.01996,18.21319,18.40642,18.59692,18.79015,18.98338,19.14941,19.36984,19.59027,19.7835,20.00393,20.19716,20.41759,20.61082,20.83125,21.02448,21.24491,21.32661,21.4437,21.5254,21.6343,21.716,21.8249,21.9066,22.0155,22.0972,22.7521,22.5346,22.3988,22.3445,22.2903,22.236,22.2905,22.3995,22.454,22.5085,22.5902,22.6448,22.6449,22.6722,22.6723,22.618,22.5637,22.5094,22.4279,22.3464,22.2649,22.3467,22.4013,22.4832,22.5651,22.647,22.7289,22.8108,22.8655,22.9201,22.9747,23.0565,23.2198,23.356,23.4377,23.465,23.5196,23.6013,23.6558,23.7648,23.9825,23.9827,23.9828,23.9829,24.0103,24.0104,24.0378,24.0379,24.0653,24.0927,23.9296,23.957,24.0116,24.0118,24.0664,24.0938,24.1212,24.1486,24.176,24.2307,24.2309,24.0407,23.8233,23.6331,23.3885,23.1439,22.8993,22.6547,22.4373,22.1927,21.9481,22.0299,22.1389,22.2207,22.3025,22.4116,22.5206,22.6296,22.7386,22.8476,22.9838,23.3376,23.6369,23.9363,24.2357,24.4806,24.7256,24.9162,25.1612,25.4062,25.624,26.1684,26.7947,27.3667,28.0478,29.3545,30.8517,32.3216,33.8186,35.37,37.4221,39.4465,41.4397,43.0622,44.1344,45.7126,46.6378,75.725,86.2775,87.502,98.3538,114.4677,189.0082,166.7494,179.8587,258.9265,521.1844,808.4221,1371.2584,1724.8227,675.3443,632.5679,565.2686,508.3859,637.4577,1004.3394,606.5922,690.0088,729.7561,624.8513,284.8888,235.4692,484.45,205.7857,289.5612,426.9374,423.7453,458.9475,472.7847,467.6643,381.3923,372.3529,367.089,377.0122,378.0547,387.7716,407.0547,431.4703,451.625,468.3055,478.4208,483.9465,525.9828,555.9382,576.1464,584.8551,599.2706,631.6599,648.8844,687.848,688.9842,680.148,704.054,712.958,717.408,745.856,762.219,756.9218,774.6023,789.4495,727.2685,721.9884,734.7943
32,"ARG","Argentina",1091.363,1103.345,1115.6,1127.855,1139.837,1152.092,1164.074,1176.329,1188.584,1200.566,1212.821,1225.076,1237.331,1249.313,1261.568,1276.543,1288.798,1301.053,1313.308,1328.283,1340.265,1352.793,1367.768,1380.023,1394.998,1407.253,1422.228,1434.483,1449.458,1461.986,1476.961,1489.216,1504.191,1519.439,1534.414,1546.942,1561.917,1577.165,1592.14,1607.115,1619.643,1634.891,1652.04,1668.38,1681.99,1698.33,1714.67,1728.28,1744.62,1758.23,1774.57,1790.9,1807.24,1823.58,1839.91,1856.25,1872.58,1888.92,1905.26,1921.59,1937.93,1989.64,2044.07,2093.05,2144.76,2196.47,2248.18,2302.61,2351.59,2403.3,2455.01,2520.32,2588.36,2650.95,2716.26,2781.57,2846.89,2912.2,2977.51,3040.1,3108.14,3192.5,3285.01,3350.33,3442.85,3508.17,3600.69,3693.21,3755.8,3848.32,3940.84,4036.09,4128.61,4251.06,4346.31,4466.03,4561.28,4653.8,4776.25,4871.5,4953.1497,5100.0697,5219.7897,5342.2397,5489.1597,5606.1497,5725.8697,5870.0597,5987.0497,6101.3097,6242.7697,6408.6997,6601.8297,6770.4897,6963.6197,7156.7497,7325.4097,7518.5397,7711.6697,7880.3297,8073.4597,8383.5797,8734.5497,9093.7097,9433.8597,9803.9397,10146.8197,10516.8997,10854.3197,11210.7497,11529.0597,11866.3797,12176.4997,12513.8197,12821.2097,13155.7997,13490.3897,15014.9797,15109.3698,16396.9598,16662.0098,16755.1282,17857.3016,18635.937,19768.162,20686.842,21373.716,21771.51,22754.692,24036.128,23770.286,25212.847,26629.115,27795.442,29969.066,31312.791,35000.915,36117.24,38825.067,38138.296,42415.129,44775.064,45417.701,46988.341,46490.983,45441.628,44414.274,42469.62,43632.97,46078.33,49543.68,50201.91,53103.13,55347.28,58951.62,60186.09,60993.32,64427.86,64317.65,66051.35,66540.88,67484.2,68754.8,69952.7,72205.1,73257.6,75737.3,78472.3,79080.1,81287.1,80394.9,79665.7,80990.8,83671.5,86016.1,88597.2,91433.6,95087.5,101260.2,100732,114758.9,122630.6,125302.6,125920.5,130675,135438.8,143401.9,148638.5,148140.8,154894.6,157032.4,162201.4,161929.7,154161.2,164764.9,175861.5,181305.1,188908.6,190936.9,193121.9,199773.5,204058.9,211549.3,217745.6,219463,221830.3,229960.5,233066.5,230756.5,238012.3,234034.9,224941.3,223952.4,227630.3,228402.1,223184.8,224877.5,233216.2,239033,234848,233897.9,241021.9,246198.9,251191.9,253469.9,255470.9,269021.9,269749.9,274875,280715,284396,286372,275442,291974,300432,307300,318506,332063,334573,313871,325003,334583,336671,344255,344039,348485,351014,352545,349795,340906,330928,359007,360414
