"code","iso","country","WGI.raw.2016","WGI.raw.2017","WGI.raw.2018","WGI.raw.2019","WGI.raw.2020","WGI.raw.2021","WGI.raw.2022"
748,"SWZ","Eswatini",26.8942470253208,-9999,-9999,-9999,-9999,-9999,-9999
231,"ETH","Ethiopia",3503.79736028785,-9999,-9999,-9999,-9999,-9999,-9999
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",13.1844213386111,12.8690395319301,12.9492753332938,13.0718635368403,15.2911359844747,16.1321717514178,-9999
246,"FIN","Finland",59.9046185854599,59.1127202752861,63.2901847517746,64.2811704223313,71.1402444961275,69.3034672229256,-9999
250,"FRA","France",844.52858915088,838.463854823965,826.567524166157,814.96314936356,861.586941565846,845.260794884221,-9999
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",16.1064095117803,-9999,-9999,-9999,-9999,-9999,-9999
270,"GMB","Gambia",102.396192262403,-9999,-9999,-9999,-9999,-9999,-9999
268,"GEO","Georgia",84.5672471650783,83.2157253949839,81.9347333585769,77.2943008258207,79.1921011110625,-9999,-9999
276,"DEU","Germany",1004.88298004872,975.854146900092,940.645513892453,939.445790614056,1028.58142139275,1010.68727507935,-9999
288,"GHA","Ghana",1052.28388605428,1020.04954313422,-9999,-9999,-9999,-9999,-9999
300,"GRC","Greece",190.050118797334,189.30348975679,189.525649427279,188.852642148331,-9999,-9999,-9999
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",2.05806587137334,-9999,-9999,-9999,-9999,-9999,-9999
320,"GTM","Guatemala",335.940147537978,-9999,-9999,-9999,-9999,-9999,-9999
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",269.22939619071,-9999,-9999,-9999,-9999,-9999,-9999
624,"GNB","Guinea-Bissau",159.837599959395,-9999,-9999,-9999,-9999,-9999,-9999
328,"GUY","Guyana",15.166185923055,-9999,-9999,-9999,-9999,-9999,-9999
332,"HTI","Haiti",729.743025544982,-9999,-9999,-9999,-9999,-9999,-9999
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",408.913241917867,-9999,-9999,-9999,-9999,-9999,-9999
344,"HKG","Hong Kong",97.7620032903883,-9999,-9999,-9999,-9999,-9999,-9999
348,"HUN","Hungary",131.970545970944,127.822119441741,119.908903906041,115.858246688857,125.939654389875,120.299570800718,-9999
352,"ISL","Iceland",4.0244567027144,4.04396294135146,4.34732358494702,-9999,4.35697007638841,-9999,-9999
356,"IND","India",33162.4656531938,31413.270011438,29831.4828745505,29015.6009947235,31108.017084156,-9999,-9999
360,"IDN","Indonesia",6198.13396566321,-9999,-9999,-9999,-9999,-9999,-9999
364,"IRN","Iran",1194.83491566461,-9999,-9999,-9999,-9999,-9999,-9999
368,"IRQ","Iraq",2187.93220682765,3298.91152078086,2854.01129975884,2645.04344306936,3448.46015002746,-9999,-9999
372,"IRL","Ireland",38.2103229351151,35.5014575122654,34.8427056035813,35.5014991657989,35.1369363372849,-9999,-9999
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",136.408921057605,137.767030782145,140.505250135912,139.954486081896,150.603067486938,145.061023487651,-9999
380,"ITA","Italy",737.357203138696,711.188141102782,717.429870621916,702.47233062129,740.4440750804,-9999,-9999
388,"JAM","Jamaica",-9999,101.422021994129,-9999,-9999,-9999,-9999,-9999
392,"JPN","Japan",1059.95956071872,1034.981582582,1023.06253402416,1025.99182699414,1041.99647637791,-9999,-9999
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",262.635785978283,-9999,-9999,-9999,-9999,-9999,-9999
398,"KAZ","Kazakhstan",183.049110644128,199.931420667643,180.685637461159,163.833302000878,179.628557862864,187.12196385442,-9999
404,"KEN","Kenya",420.066432649628,403.355167794565,411.253867352461,476.884633702333,691.40516726558,727.0888978011,-9999
296,"KIR","Kiribati",17.8810689769481,-9999,-9999,-9999,-9999,-9999,-9999
689,"XKX","Kosovo",31.8012755797189,-9999,-9999,-9999,-9999,-9999,-9999
414,"KWT","Kuwait",35.9370306355219,42.1702235381955,46.4170711124643,54.701281057902,60.0829227987683,65.6265164617741,-9999
417,"KGZ","Kyrgyzstan",443.233725252625,492.400333394473,-9999,-9999,-9999,-9999,-9999
418,"LAO","Laos",51.367906574294,-9999,-9999,-9999,-9999,-9999,-9999
428,"LVA","Latvia",34.558722840418,32.9901774981033,30.9648042879355,32.0803783601261,35.2495159826035,32.1104274234433,-9999
422,"LBN","Lebanon",118.415300412995,-9999,-9999,-9999,-9999,-9999,-9999
426,"LSO","Lesotho",27.3263846369966,-9999,-9999,-9999,-9999,-9999,-9999
430,"LBR","Liberia",370.030964501226,-9999,-9999,-9999,-9999,-9999,-9999
434,"LBY","Libya",115.745437325148,-9999,-9999,-9999,-9999,-9999,-9999
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",40.3712435500445,38.5959122533607,37.1901764506826,35.9426622887021,36.8053826676237,34.673418785546,-9999
442,"LUX","Luxembourg",4.07623769538769,4.13964006997566,4.27453485452591,4.28661861879181,4.45632340977832,4.39129199608281,-9999
446,"MAC","Macao",3.31697789527549,-9999,-9999,-9999,-9999,-9999,-9999
450,"MDG","Madagascar",2465.55905300745,-9999,-9999,-9999,-9999,-9999,-9999
454,"MWI","Malawi",903.136009503686,-9999,-9999,-9999,-9999,-9999,-9999
458,"MYS","Malaysia",543.411116787172,527.170867467969,510.020977503695,499.740371116908,535.636024386873,531.003515357425,-9999
462,"MDV","Maldives",11.4909647083313,-9999,-9999,-9999,-9999,-9999,-9999
466,"MLI","Mali",917.226727925284,-9999,-9999,-9999,-9999,-9999,-9999
470,"MLT","Malta",8.65341800168023,-9999,-9999,-9999,-9999,-9999,-9999
584,"MHL","Marshall Islands",1.96835424379645,-9999,-9999,-9999,-9999,-9999,-9999
478,"MRT","Mauritania",89.3558457741918,-9999,-9999,-9999,-9999,-9999,-9999
480,"MUS","Mauritius",22.6506070322535,22.4319406942992,23.5982636962269,22.6880223311721,24.9801060431379,23.9771789827776,-9999
484,"MEX","Mexico",2677.6310044145,-9999,-9999,-9999,-9999,-9999,-9999
583,"FSM","Micronesia",7.55624248573475,-9999,-9999,-9999,-9999,-9999,-9999
498,"MDA","Moldova",-9999,-9999,-9999,-9999,121.158653138968,116.265454484966,-9999
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",-9999,-9999,154.219605739304,160.02544962345,146.767149449477,159.155939019933,-9999
499,"MNE","Montenegro",17.5434551997317,-9999,-9999,-9999,-9999,-9999,-9999
504,"MAR","Morocco",885.034654001974,-9999,-9999,-9999,-9999,-9999,-9999
508,"MOZ","Mozambique",1953.24630500652,-9999,-9999,-9999,-9999,-9999,-9999
104,"MMR","Myanmar",1138.15334833271,-9999,-9999,-9999,-9999,-9999,-9999
516,"NAM","Namibia",24.156738275889,-9999,-9999,-9999,-9999,-9999,-9999
520,"NRU","Nauru",0.605662594470852,-9999,-9999,-9999,-9999,-9999,-9999
524,"NPL","Nepal",-9999,-9999,-9999,333.588183123113,-9999,-9999,-9999
528,"NLD","Netherlands",164.556316697839,159.597350549876,157.079138213834,155.078793724507,171.423297609347,159.562390574509,-9999
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",81.7951208092636,82.4788762225953,86.3296884398569,-9999,-9999,-9999,-9999
558,"NIC","Nicaragua",266.608055715767,-9999,-9999,-9999,-9999,-9999,-9999
562,"NER","Niger",1631.00775089891,-9999,-9999,-9999,-9999,-9999,-9999
566,"NGA","Nigeria",5301.29332961524,-9999,-9999,-9999,-9999,-9999,-9999
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",40.3106235174799,-9999,-9999,-9999,-9999,-9999,-9999
578,"NOR","Norway",62.7223235162877,61.7574905430355,61.3119291674879,64.5231281772304,51.4267075683689,66.2069848277253,-9999
512,"OMN","Oman",-9999,-9999,50.256578164874,58.3778423048911,81.4885363034543,84.9098809582786,-9999
586,"PAK","Pakistan",6480.26760098171,-9999,-9999,-9999,-9999,-9999,-9999
585,"PLW","Palau",0.513305134383824,-9999,-9999,-9999,-9999,-9999,-9999
591,"PAN","Panama",45.5245301674269,41.8748879944683,39.4228368824866,38.9534216633798,-9999,-9999,-9999
598,"PNG","Papua New Guinea",254.814468026435,-9999,-9999,-9999,-9999,-9999,-9999
600,"PRY","Paraguay",138.144732279279,-9999,-9999,-9999,-9999,-9999,-9999
604,"PER","Peru",568.573631688711,569.45982234414,587.542841923963,611.056258947247,706.612604356197,655.374168592548,-9999
608,"PHL","Philippines",2571.34493510312,2494.68807876627,2464.46143500943,2406.85637524162,-9999,-9999,-9999
616,"POL","Poland",408.953841722642,399.524393274822,393.361445576289,384.592599586736,403.019330468741,391.630785886032,-9999
620,"PRT","Portugal",153.57545191511,151.521952498048,153.140097359227,151.120332859984,164.910386365811,157.685206901972,-9999
634,"QAT","Qatar",11.8118545805083,12.8491092425779,-9999,-9999,-9999,-9999,-9999
178,"COG","Republic of Congo",103.397214361925,-9999,-9999,-9999,-9999,-9999,-9999
642,"ROU","Romania",207.724852344303,197.933829600235,184.297831717693,180.994100615679,192.309779670344,186.218472598883,-9999
643,"RUS","Russia",2316.37315502959,-9999,-9999,-9999,-9999,-9999,-9999
646,"RWA","Rwanda",2297.70809781443,-9999,-9999,-9999,-9999,-9999,-9999
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",1.12146744383133,-9999,-9999,-9999,-9999,-9999,-9999
662,"LCA","Saint Lucia",5.6041391168986,4.91886932896795,4.60869110409826,5.10972651455164,-9999,-9999,-9999
670,"VCT","Saint Vincent and the Grenadines",2.37013672519491,-9999,-9999,-9999,-9999,-9999,-9999
882,"WSM","Samoa",2.27189638241182,2.50393982503946,-9999,-9999,-9999,-9999,-9999
674,"SMR","San Marino",0.293923404008356,-9999,-9999,-9999,-9999,-9999,-9999
678,"STP","Sao Tome and Principe",6.64224844626018,-9999,-9999,-9999,-9999,-9999,-9999
682,"SAU","Saudi Arabia",331.182593138017,-9999,-9999,-9999,-9999,-9999,-9999
686,"SEN","Senegal",787.055839679959,-9999,-9999,-9999,-9999,-9999,-9999
688,"SRB","Serbia",145.054870814163,-9999,-9999,-9999,-9999,-9999,-9999
690,"SYC","Seychelles",-9999,-9999,-9999,1.8588928533613,1.73387407941615,1.6354934875977,-9999
694,"SLE","Sierra Leone",387.811650086176,-9999,-9999,-9999,-9999,-9999,-9999
702,"SGP","Singapore",20.4885158789685,19.3390882491776,18.7374932223519,17.5835872072676,14.8263104009607,15.4239792489971,-9999
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",64.4445990918987,68.2759907054123,71.9809973373849,71.7175724935586,84.366223920317,83.0491420416241,-9999
705,"SVN","Slovenia",27.0564617185025,26.6794106657524,26.5556251114358,26.9507023055029,27.6024773817831,26.9004631221026,-9999
90,"SLB","Solomon Islands",68.9603252083368,-9999,-9999,-9999,-9999,-9999,-9999
706,"SOM","Somalia",2161.403803509,-9999,-9999,-9999,-9999,-9999,-9999
710,"ZAF","South Africa",1333.20312667335,-9999,-9999,-9999,-9999,-9999,-9999
410,"KOR","South Korea",493.353822442473,477.063749759347,487.760325734866,495.171802814312,532.17941919748,-9999,-9999
728,"SSD","South Sudan",4839.91744545127,-9999,-9999,-9999,-9999,-9999,-9999
724,"ESP","Spain",559.5690224214,556.710360034627,551.904329634837,545.874937364221,611.022134984769,589.822124797555,-9999
144,"LKA","Sri Lanka",211.376824825489,-9999,-9999,-9999,-9999,-9999,-9999
275,"PSE","State of Palestine",281.035156664713,268.071524116718,304.239053686113,305.04687998682,363.758128162706,359.403511758521,-9999
729,"SDN","Sudan",598.199968143717,-9999,-9999,-9999,-9999,-9999,-9999
740,"SUR","Suriname",14.4460859173116,13.8337073531024,13.1114618928589,13.4624197754307,19.5401547974735,18.7747783334467,-9999
752,"SWE","Sweden",86.4721751940616,87.6069147648985,84.356441037112,87.2459856460745,86.8865885846384,80.9343433565483,-9999
756,"CHE","Switzerland",89.9918368557658,88.7551565012512,87.2150672170158,87.8154865471023,90.8654270811019,88.3331186616692,-9999
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",158.721834068938,162.283671317101,195.536788796474,191.236137334907,185.721008880278,176.108641660293,191.51487493893
762,"TJK","Tajikistan",578.2175187655,-9999,-9999,-9999,-9999,-9999,-9999
834,"TZA","Tanzania",4016.54018636507,-9999,-9999,-9999,-9999,-9999,-9999
764,"THA","Thailand",1651.28288170843,1609.23907374092,1580.90033110967,1595.36521106929,1504.2498969111,1461.91207370524,-9999
626,"TLS","Timor-Leste",19.4338275705388,-9999,-9999,-9999,-9999,-9999,-9999
768,"TGO","Togo",572.33116419756,-9999,-9999,-9999,-9999,-9999,-9999
776,"TON","Tonga",2.8544046011595,-9999,-9999,-9999,-9999,-9999,-9999
780,"TTO","Trinidad and Tobago",26.2937031029276,-9999,-9999,-9999,-9999,-9999,-9999
788,"TUN","Tunisia",251.130133400673,-9999,-9999,-9999,-9999,-9999,-9999
792,"TUR","Turkiye",1298.72846190239,1238.92280415585,1226.40198464503,1243.940556709,1214.51023716807,-9999,-9999
795,"TKM","Turkmenistan",38.208733585836,-9999,-9999,-9999,-9999,-9999,-9999
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",0.966911619582843,-9999,-9999,-9999,-9999,-9999,-9999
800,"UGA","Uganda",3296.38117431354,-9999,-9999,-9999,-9999,-9999,-9999
804,"UKR","Ukraine",1355.19867359971,1302.30733303322,1300.78168959354,1296.83633943002,-9999,-9999,-9999
784,"ARE","United Arab Emirates",73.1231415005864,75.0466990537083,76.9424288727782,78.2601500328447,78.6775069499229,-9999,-9999
826,"GBR","United Kingdom",700.17537748204,670.81422056327,660.870779773312,651.819327860837,743.084754244368,695.280437962223,-9999
840,"USA","United States of America",4147.53191863908,4090.64353072159,4346.74739780407,-9999,-9999,-9999,-9999
858,"URY","Uruguay",54.6899820731649,-9999,-9999,-9999,-9999,-9999,-9999
860,"UZB","Uzbekistan",600.244634447874,-9999,-9999,-9999,-9999,-9999,-9999
548,"VUT","Vanuatu",24.0349397476234,-9999,-9999,-9999,-9999,-9999,-9999
862,"VEN","Venezuela",811.780650254082,817.882686873587,1342.56772074887,2259.66697654887,2919.82798449186,-9999,-9999
704,"VNM","Viet Nam",1119.89621622021,-9999,-9999,-9999,-9999,-9999,-9999
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",2213.283892599,-9999,-9999,-9999,-9999,-9999,-9999
894,"ZMB","Zambia",770.703705911317,-9999,-9999,-9999,-9999,-9999,-9999
716,"ZWE","Zimbabwe",634.014287409623,-9999,-9999,-9999,-9999,-9999,-9999
