"code","iso","country","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019","CDA.raw.2020","CDA.raw.2021","CDA.raw.2022"
554,"NZL","New Zealand",0.0214955791760141,0.0207269834659367,0.0225964951131881,0.0262760673835851,0.0291731644532822,0.0284036059649175,0.0272250141988917,0.0254024010909226,0.0237300797847462,0.0187376506422032,0.0100657668680821,0.0021107228972399,-0.00340164598864053,-0.00749744769960658,-0.00903736200291148,-0.010813520198392,-0.00592341777630107,-0.00532403442316495,-0.001850302435635,0.00268909493664493,0.00427716071851592,0.0013109178082622,-0.00263627489888223,-0.00639280449204799
558,"NIC","Nicaragua",0.0662062196625282,0.0679861936008794,0.0619127639699857,0.0600832704137317,0.0534731340995849,0.0454051919060223,0.0355665623297987,0.0258538237561143,0.0196264110073234,0.0135329266701487,0.0109058051261071,0.0081698798948393,0.00984966666548082,0.00690475223858145,0.0046416394440234,0.00570473364512902,0.0108224371525563,0.0180184061589528,0.0242266828305973,0.0268688085808018,0.0337085968472262,0.0279857971665067,0.0318994972752198,0.032054442181823
562,"NER","Niger",0.130204520948412,0.119741266808788,0.0989757520500574,0.074231580333709,0.0623601374654139,0.0487884268169525,0.0229426104413,0.00336035007386037,-0.016485376794441,-0.0182796483871487,-0.00191852154162323,0.0216317780380091,0.0429702184216967,0.0773894340693109,0.113024542178291,0.146107264657841,0.152608087044999,0.14192774633427,0.116669562480553,0.092624110277163,0.0699939754802148,0.0500652869201164,0.0341548777837388,0.032237440463392
566,"NGA","Nigeria",-0.00886647229458021,-0.00430318303043601,0.0174286521853555,0.0455901328269106,0.0792975451838811,0.0914524873054727,0.104829170593862,0.111109084452739,0.117444520476235,0.112412881710304,0.0917576447678803,0.0725570192131946,0.0638510427522405,0.0526253012646776,0.0540280118666303,0.0542095142040278,0.0642869444490102,0.0617896255300185,0.0610829383128701,0.0664503738062763,0.0614749719862941,0.0547078565902275,0.0480442959375813,0.0393721491903298
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",0.00741832352112004,0.0144203812685022,0.0149262909598111,0.0124476968414364,0.00782766351308561,-0.000422311791005085,-0.00376162558172109,-0.022180681694815,-0.0288849735532161,-0.0141684555672243,-0.0161815213343446,-0.0104813922279481,0.000233403971525492,0.00675589092787043,0.00337194607370939,-0.00518940858717337,-0.0129735851485963,-0.0324201439630686,-0.037934714483321,-0.0468039064658715,-0.0419041515473492,-0.0505096722951422,-0.0385195764939536,-0.0203207767998985
578,"NOR","Norway",0.0285422024878255,0.0283143924667497,0.0246972875801763,0.018504396340375,0.0144999770155254,0.012027860642295,0.00748937101859348,0.00745727971400489,0.0090103295170938,0.00862896934873669,0.006529396757746,0.00637961982216284,0.00616425678847565,0.00349681658164402,0.00263763106504822,0.00273620800882246,0.00189606491818672,0.000476489510814693,0.00074969162464944,0.00046191633749415,-0.00694067702695705,-0.0108129869552935,-0.0162571887846204,-0.0257685907824654
512,"OMN","Oman",0.028308733457381,0.0294188203617165,0.0299593110243759,0.0422651112665904,0.070913168084638,0.0969294917772132,0.11831090194334,0.136706654178819,0.151793229421816,0.150221140637221,0.14324244956782,0.130605567677077,0.113051489099751,0.106308370690833,0.108412331544771,0.0960589454976306,0.0806887750235405,0.0747499099774682,0.0713545941628004,0.0623327418089479,0.045820686694569,0.0306244976124221,0.0238048720538828,0.0232019450433718
586,"PAK","Pakistan",0.0481101079663269,0.0473031189870901,0.041681029974751,0.0387147939263843,0.0374996938437213,0.0416385670289785,0.0423129340265589,0.047835622348309,0.0528837561408697,0.0533855646939689,0.0507686319750111,0.0450815225332151,0.036196482736429,0.0270871720311674,0.0164531748046801,0.0103642597719591,0.00957155468205118,0.0190277878620995,0.0369205009773599,0.051725711301096,0.0617300666016258,0.0692936794157242,0.0768325494549824,0.0704456117577934
